yt_id,genre,maingenre,artist_name,track_name,track_pop,viewCount,track_isrc,bpm,dance,timbre,instr,voice,yt_link,pl_id,emb_path,emb_path_2,feat_path
LFqJWGNEavc,ghettotech,house,DJ Skip,Seven nation army - Po popo po po pooo po edit,25,6586,ITB221200227,128.004119873,1.27250909805,0.988083720207,0.163788512349,0.727214992046,https://www.youtube.com/watch?v=LFqJWGNEavc,spotify:playlist:0zturCsng8jMo3Pf2EXufv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/LFqJWGNEavc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/LFqJWGNEavc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/LFqJWGNEavc.json
Gwue_jwuXno,ghettotech,house,Coon Daddy,Big Baller,23,16741,US-AQB-05-00278,155.866424561,2.19407987595,0.00637116190046,0.665009617805,0.415751308203,https://www.youtube.com/watch?v=Gwue_jwuXno,spotify:playlist:0zturCsng8jMo3Pf2EXufv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Gwue_jwuXno.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Gwue_jwuXno.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Gwue_jwuXno.json
vpghU66CVfo,ghettotech,house,B.Calloway,Direct Maniac,17,17635,USGUM0910024,146.924636841,1.71224057674,0.398506760597,0.1623069942,0.637105405331,https://www.youtube.com/watch?v=vpghU66CVfo,spotify:playlist:0zturCsng8jMo3Pf2EXufv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/vpghU66CVfo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/vpghU66CVfo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/vpghU66CVfo.json
55vkDJJHEOI,ghettotech,house,Waxmaster,Party Starter #2,12,5220,US-AQB-05-00177,149.913253784,1.77544212341,0.187006190419,0.905140697956,0.84571146965,https://www.youtube.com/watch?v=55vkDJJHEOI,spotify:playlist:0zturCsng8jMo3Pf2EXufv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/55vkDJJHEOI.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/55vkDJJHEOI.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/55vkDJJHEOI.json
NPdddS2FxBk,gqom,house,"Dominowe,Tk DaMagnet,Amanda",Uk'gruva,8,5320,UKKXY1700049,126.93384552,1.31419062614,0.840772747993,3.17024350807e-05,0.163210660219,https://www.youtube.com/watch?v=NPdddS2FxBk,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/NPdddS2FxBk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/NPdddS2FxBk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/NPdddS2FxBk.json
bEU555XFFM0,gqom,house,"DJ Lag,DJ Tira",Siyagroova,28,104270,FRIDO2012354,123.72681427,1.23357737064,0.998218178749,0.0200371481478,0.709639728069,https://www.youtube.com/watch?v=bEU555XFFM0,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/bEU555XFFM0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/bEU555XFFM0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/bEU555XFFM0.json
AEPxB07zBJ4,gqom,house,"QUE DJ,Babes Wodumo,Mampintsha,Madanon","iGhost (Edit) (feat. Babes Wodumo, Mampintsha & Madanon)",23,19628,ZA22Z2000028,127.93863678,1.90305900574,0.950448393822,0.106355443597,0.934720814228,https://www.youtube.com/watch?v=AEPxB07zBJ4,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/AEPxB07zBJ4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/AEPxB07zBJ4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/AEPxB07zBJ4.json
tV9H5jnNWls,gqom,house,"Sphectacula and DJ Naves,Nokwazi,Joejo",Bonke,12,66025,ZAKD72100003,124.98399353,1.26224827766,0.825179994106,0.130404502153,0.871808171272,https://www.youtube.com/watch?v=tV9H5jnNWls,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/tV9H5jnNWls.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/tV9H5jnNWls.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/tV9H5jnNWls.json
AsJuk7FTze0,gqom,house,"Silver Dust,Mr. Lordi",Bette Davis Eyes,11,13586,CH7621800019,124.970092773,1.00987935066,0.164763495326,0.0192698054016,0.074777983129,https://www.youtube.com/watch?v=AsJuk7FTze0,spotify:playlist:0V6rAUFWyVrTdxt701eZDh,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/AsJuk7FTze0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/AsJuk7FTze0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/AsJuk7FTze0.json
5DnHwqDAf5I,hip house,house,Tyree Cooper,Turn Up The Bass - Fast Eddie Scratch It Up Mix,37,57624,DEBL60822265,126.669410706,1.481757164,0.00538718467578,0.13867546618,0.908640503883,https://www.youtube.com/watch?v=5DnHwqDAf5I,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/5DnHwqDAf5I.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/5DnHwqDAf5I.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/5DnHwqDAf5I.json
5ZZTVx_xbHU,hip house,house,Jinny,Keep Warm - Short Version,35,4434,ITL019900812,123.802978516,1.75677633286,0.0332542285323,0.272384077311,0.873402059078,https://www.youtube.com/watch?v=5ZZTVx_xbHU,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/5ZZTVx_xbHU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/5ZZTVx_xbHU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/5ZZTVx_xbHU.json
NuvYiYZ0e9g,hip house,house,Liz Torres,Can't Get Enough - Club,27,32245,USA2P1676952,119.504600525,1.44887936115,0.0203646924347,0.475884288549,0.788903713226,https://www.youtube.com/watch?v=NuvYiYZ0e9g,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/NuvYiYZ0e9g.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/NuvYiYZ0e9g.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/NuvYiYZ0e9g.json
nryz_9R0Ohg,hip house,house,On The House,Pleasure Control,11,19354,USA371386679,119.763641357,2.0874710083,0.089367851615,0.669372916222,0.37137812376,https://www.youtube.com/watch?v=nryz_9R0Ohg,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/nryz_9R0Ohg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/nryz_9R0Ohg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/nryz_9R0Ohg.json
uH74SXcnx6M,italo house,house,Sasha,A Key to Heaven for a Heavenly Trance - Night Dubbing Mix,25,6443,NLK5V1700008,119.610359192,1.65791451931,0.107832968235,0.957227945328,0.963825404644,https://www.youtube.com/watch?v=uH74SXcnx6M,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/uH74SXcnx6M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/uH74SXcnx6M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/uH74SXcnx6M.json
0B5l4kt9_jo,italo house,house,"Double Dee,Dany",Found Love (feat. Dany) - House Version,21,15377,ITI029000054,124.62146759,1.55333125591,0.0610513165593,0.298380762339,0.573536753654,https://www.youtube.com/watch?v=0B5l4kt9_jo,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/0B5l4kt9_jo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/0B5l4kt9_jo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/0B5l4kt9_jo.json
lglS-HzAgzM,italo house,house,Leo Anibaldi,Universal,19,16494,NLK5V1800012,122.009750366,1.76886761189,0.296355426311,0.99614149332,0.99348038435,https://www.youtube.com/watch?v=lglS-HzAgzM,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/lglS-HzAgzM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/lglS-HzAgzM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/lglS-HzAgzM.json
iM9LQ6-MpTY,italo house,house,Dynamic Noise,Do You Feel Alright? - Loca Remix,14,27483,ITI029200040,128.12336731,1.31966352463,0.130554825068,0.0718803405762,0.868802607059,https://www.youtube.com/watch?v=iM9LQ6-MpTY,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/iM9LQ6-MpTY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/iM9LQ6-MpTY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/iM9LQ6-MpTY.json
fpgfj1xxbCo,italo house,house,Be Noir,Love Themes - Instrumental Piano,10,18377,ITI029100028,123.007843018,1.53562033176,0.325218915939,0.522476375103,0.770820736885,https://www.youtube.com/watch?v=fpgfj1xxbCo,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/fpgfj1xxbCo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/fpgfj1xxbCo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/fpgfj1xxbCo.json
eGkfqt3C9aQ,jazz house,house,Madcat,Sunset,38,50412,QM4TX1862766,120.007644653,1.64036476612,0.134291648865,0.152730613947,0.95352679491,https://www.youtube.com/watch?v=eGkfqt3C9aQ,spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/eGkfqt3C9aQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/eGkfqt3C9aQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/eGkfqt3C9aQ.json
BzEbDivFjnc,jazz house,house,"Theo Parrish,Lori,Silentjay,Simon Mavin,Perrin Moss,Paul Bender",What You Gonna Ask For - Theo's Mix,37,25201,QM7281901139,120.04864502,1.37388718128,0.793232262135,0.744367659092,0.97169482708,https://www.youtube.com/watch?v=BzEbDivFjnc,spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/BzEbDivFjnc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/BzEbDivFjnc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/BzEbDivFjnc.json
OsnlqQs1Ig4,jazz house,house,Junktion,Visions of You - Original Mix,33,9378,QMXZD1100092,99.9977874756,1.50714874268,0.905834138393,0.0193498041481,0.420545190573,https://www.youtube.com/watch?v=OsnlqQs1Ig4,spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/OsnlqQs1Ig4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/OsnlqQs1Ig4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/OsnlqQs1Ig4.json
bxme7bOOnws,jazz house,house,LB aka LABAT,Your Ass Gotta Go,14,12230,FR59R2001666,116.158889771,1.7993850708,0.284665048122,0.71602255106,0.778779923916,https://www.youtube.com/watch?v=bxme7bOOnws,spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/bxme7bOOnws.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/bxme7bOOnws.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/bxme7bOOnws.json
PrfeVsQfCZ4,kwaito,house,Zola,Stars,27,116930,ZAE080600061,91.8944702148,1.42651379108,0.750320732594,0.0672349706292,0.537269234657,https://www.youtube.com/watch?v=PrfeVsQfCZ4,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/PrfeVsQfCZ4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/PrfeVsQfCZ4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/PrfeVsQfCZ4.json
CmFNT5W78-Q,kwaito,house,Mzambiya,Zola (Bulldawgz Anthem),20,44741,ZA56E1407807,111.891693115,1.43237245083,0.640938341618,0.000866868591402,0.724408566952,https://www.youtube.com/watch?v=CmFNT5W78-Q,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/CmFNT5W78-Q.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/CmFNT5W78-Q.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/CmFNT5W78-Q.json
APl-rM19foQ,kwaito,house,Pro Kid,Wozobona,20,77638,USA2P1354717,93.9593429565,1.39305889606,0.885713338852,0.00278849643655,0.0361308306456,https://www.youtube.com/watch?v=APl-rM19foQ,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/APl-rM19foQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/APl-rM19foQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/APl-rM19foQ.json
D0srlWeNmyM,kwaito,house,Brothers of Peace,Zabalaza,18,49930,ZAA640700244,120.022415161,1.77049851418,0.682146549225,0.604073941708,0.25748822093,https://www.youtube.com/watch?v=D0srlWeNmyM,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/D0srlWeNmyM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/D0srlWeNmyM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/D0srlWeNmyM.json
kSXsnOSq8FY,kwaito,house,"Brown Dash,Lebo M.",Back 2 Kasi (Feat. Lebo M),20,48950,ZA78E1309291,110.017913818,1.80437386036,0.863570570946,0.00906503759325,0.22091512382,https://www.youtube.com/watch?v=kSXsnOSq8FY,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/kSXsnOSq8FY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/kSXsnOSq8FY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/kSXsnOSq8FY.json
gPW4H2eItxw,latin house,house,"Heller & Farley Project,Johan S,Low Steppa",Ultra Flava - Low Steppa & Johan S Remix,32,42689,GBCPZ2017696,124.983039856,1.60324406624,0.987439155579,0.125516876578,0.851364970207,https://www.youtube.com/watch?v=gPW4H2eItxw,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/gPW4H2eItxw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/gPW4H2eItxw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/gPW4H2eItxw.json
61QWBRYhJMg,latin house,house,"Javi Colors,Dr. Alfred",Feeling Good - Radio Version,20,39345,GBKQU2057241,123.937721252,1.50181674957,0.989951074123,0.00737155787647,0.283607453108,https://www.youtube.com/watch?v=61QWBRYhJMg,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/61QWBRYhJMg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/61QWBRYhJMg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/61QWBRYhJMg.json
BRfr5eKqRSQ,latin house,house,DJ Trajic,Feelin' Horny,19,28123,QMTR31200221,136.671905518,1.19382143021,0.87010294199,0.61463290453,0.183167368174,https://www.youtube.com/watch?v=BRfr5eKqRSQ,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/BRfr5eKqRSQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/BRfr5eKqRSQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/BRfr5eKqRSQ.json
paPFzCyoyXw,latin house,house,"Sancocho,Raul Acosta",No Es De Verdad,16,40932,USCRI9722911,161.552856445,1.46328365803,0.874633073807,0.0017573867226,0.296861588955,https://www.youtube.com/watch?v=paPFzCyoyXw,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/paPFzCyoyXw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/paPFzCyoyXw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/paPFzCyoyXw.json
pHCktx7iszc,melbourne bounce,house,"Treyy G,Daynik,Eiqu",Wiki (feat. Eiqu),33,11959,DK4YA1501501,128.083145142,1.18767893314,0.933597266674,0.0225017350167,0.917738080025,https://www.youtube.com/watch?v=pHCktx7iszc,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/pHCktx7iszc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/pHCktx7iszc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/pHCktx7iszc.json
V9rx8d3YrCY,melbourne bounce,house,"Chris Bullen,Jay Timmy",Tear Them Walls Down,19,46404,AUON21448701,127.975669861,1.20622944832,0.95763450861,0.00773394433782,0.717556715012,https://www.youtube.com/watch?v=V9rx8d3YrCY,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/V9rx8d3YrCY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/V9rx8d3YrCY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/V9rx8d3YrCY.json
21TQT-Hd7-0,melbourne bounce,house,Scotty Lee,DTB - Original Mix,14,6243,CA5KR1038768,128.133651733,1.20016396046,0.900369226933,0.0073798596859,0.88324546814,https://www.youtube.com/watch?v=21TQT-Hd7-0,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/21TQT-Hd7-0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/21TQT-Hd7-0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/21TQT-Hd7-0.json
7byW9ywJA2M,melbourne bounce,house,Zoolanda,Bring the Beat Back,13,45427,AUON21455201,128.076553345,1.10180222988,0.529192864895,0.00722488481551,0.898894190788,https://www.youtube.com/watch?v=7byW9ywJA2M,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/7byW9ywJA2M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/7byW9ywJA2M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/7byW9ywJA2M.json
Gr-Qe2BF2dY,melbourne bounce,house,Meltek,Teknical Control - Radio Edit,10,57088,CA5KR2032938,125.90801239,1.17326390743,0.921758711338,0.00540370447561,0.740064024925,https://www.youtube.com/watch?v=Gr-Qe2BF2dY,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Gr-Qe2BF2dY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Gr-Qe2BF2dY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Gr-Qe2BF2dY.json
Lo_huMkzoIU,microhouse,house,Isolée,Allowance,36,15349,DEMM11200027,119.977210999,1.01654732227,0.991493880749,0.0098392535001,0.215065151453,https://www.youtube.com/watch?v=Lo_huMkzoIU,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Lo_huMkzoIU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Lo_huMkzoIU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Lo_huMkzoIU.json
8Muws11nQfo,microhouse,house,Yagya,The Salt On Her Cheeks,36,36655,JPS801292394,113.828025818,1.78601312637,0.987738907337,0.999991178513,0.94000941515,https://www.youtube.com/watch?v=8Muws11nQfo,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/8Muws11nQfo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/8Muws11nQfo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/8Muws11nQfo.json
mkjSxssuPGQ,microhouse,house,burger/ink,Elvism,35,30445,DEA349600574,120.037094116,1.35449969769,0.999683797359,0.993534266949,0.513548314571,https://www.youtube.com/watch?v=mkjSxssuPGQ,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/mkjSxssuPGQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/mkjSxssuPGQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/mkjSxssuPGQ.json
YpUkK-1GlwA,microhouse,house,Luke Abbott,Kagen Sound,33,11793,GBUZD2005501,93.9807052612,1.36539077759,0.999010801315,0.618581831455,0.817937850952,https://www.youtube.com/watch?v=YpUkK-1GlwA,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/YpUkK-1GlwA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/YpUkK-1GlwA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/YpUkK-1GlwA.json
n53XaM2n5sA,microhouse,house,Farben,As Long As There's Love Around,26,38972,DELA21100080,121.345291138,1.55049324036,0.99374371767,0.910715520382,0.487671256065,https://www.youtube.com/watch?v=n53XaM2n5sA,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/n53XaM2n5sA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/n53XaM2n5sA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/n53XaM2n5sA.json
D4i8lPLMMk8,moombahton,house,Starfoxxx,Bae HD,8,15113,GBH9X1400120,120.020469666,1.48552370071,0.158271357417,0.58327704668,0.677221179008,https://www.youtube.com/watch?v=D4i8lPLMMk8,spotify:playlist:7iszolrnuUqc01LQaBqqII,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/D4i8lPLMMk8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/D4i8lPLMMk8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/D4i8lPLMMk8.json
sVhQKkeG0fE,moombahton,house,"Steven Vegas,Quando,Falco",Pandeiro,38,7810,QZP7F2119386,131.490264893,1.13305306435,0.528216123581,0.00353391864337,0.66637468338,https://www.youtube.com/watch?v=sVhQKkeG0fE,spotify:playlist:7iszolrnuUqc01LQaBqqII,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/sVhQKkeG0fE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/sVhQKkeG0fE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/sVhQKkeG0fE.json
i1UqJW50PcY,moombahton,house,"JSTJR,Good Times Ahead",I See You - Good Times Ahead Remix,26,12432,CA5KR2014628,132.111831665,1.1621837616,0.990118980408,0.161274075508,0.507432460785,https://www.youtube.com/watch?v=i1UqJW50PcY,spotify:playlist:7iszolrnuUqc01LQaBqqII,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/i1UqJW50PcY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/i1UqJW50PcY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/i1UqJW50PcY.json
oxOjd7E9OvQ,moombahton,house,"Axel Jones,Steven Vegas,Nitai Charan",Oh Gosh,10,42312,USA2P1829009,107.889030457,1.15753340721,0.40347251296,0.00524773076177,0.891897261143,https://www.youtube.com/watch?v=oxOjd7E9OvQ,spotify:playlist:7iszolrnuUqc01LQaBqqII,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/oxOjd7E9OvQ.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/oxOjd7E9OvQ.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/oxOjd7E9OvQ.json
