genre	maingenre	sp_id	yt_id	artist_name	track_name	ISRC	pop	viewCount	yt_link
nu disco	disco	6GzpRcqESZOfv2EFuAYMdb	kJ9wdyamiRg	Chordashian	Bye Bye	TCACI1525912	35	39073	https://www.youtube.com/watch?v=kJ9wdyamiRg
nu disco	disco	0VLxiAR0tkSp1ZULM7aII2	W4zf0mT8U78	Drop Out Orchestra	My World Is Empty Without Dub	DEBL60988795	24	9748	https://www.youtube.com/watch?v=W4zf0mT8U78
nu disco	disco	0HWfZIYcIidPjfViL4ENJi	jiyTFgeCsis	Black Van	Yearning	US4GE0900138	27	3215	https://www.youtube.com/watch?v=jiyTFgeCsis
nu disco	disco	5AamX2jl0VgeqZBxb3wMwO	EZ2WTdMx2ZE	Silenx	Space Love	NLHR21100323	26	5168	https://www.youtube.com/watch?v=EZ2WTdMx2ZE
nu disco	disco	02Z0VLPtDgMQeLsZcg7qVU	X6B8xtpWDNo	Justin Faust	Love Alive - Original Mix	USNRS1332341	34	4404	https://www.youtube.com/watch?v=X6B8xtpWDNo
nu disco	disco	16NWfWCDVwVYMdVkyNn0QB	w__tdXD-6cg	Douze	Ital.o.v.e.	FR9W11824129	16	5930	https://www.youtube.com/watch?v=w__tdXD-6cg
nu disco	disco	1K1p01A3Sr6BmYyxLbrGig	xZu-DK2ZgWE	French Horn Rebellion,That's Nice,Patterns	Magic	US5ZL0900122	40	16076	https://www.youtube.com/watch?v=xZu-DK2ZgWE
nu disco	disco	5GorBkISuzSRgEuiq3dJu6	rGOQhtHqSP4	Honom	Purple Sun	DEY470906092	39	13092	https://www.youtube.com/watch?v=rGOQhtHqSP4
nu disco	disco	6zr4tyN5SFuOlIxwrIjFAD	_u3VUx2_WWw	Roman d'amour	Make Love Tonight (Lifelike Re-edit)	FR9W11111075	14	28192	https://www.youtube.com/watch?v=_u3VUx2_WWw
nu skool breaks	breakbeat	1X4JzOvZWa5IwK8C0y6mJU	BLCDx4vkB4A	DJ Quest,Odissi	Wormhole - Original Mix	GBMKA0600019	14	12967	https://www.youtube.com/watch?v=BLCDx4vkB4A
nu skool breaks	breakbeat	2q5Lntre03rszv0lBbmxYo	ti-4SAsghUY	Malente	Funk The Rich - Original	DEQ121214806	28	9076	https://www.youtube.com/watch?v=ti-4SAsghUY
outsider house	house	61nIFWvt5C2xpmy3B66YNN	AbPoUFbbh2Q	Terekke	Wav1	NLD7H1700133	32	50835	https://www.youtube.com/watch?v=AbPoUFbbh2Q
outsider house	house	0E1FU8SFh7SCJy0eMyOy8p	9FVAdVCRk9I	Patricia	Downlink	US2J72005806	32	11791	https://www.youtube.com/watch?v=9FVAdVCRk9I
outsider house	house	2rvDXSzZ6BDhvJQjq9JQiO	vySRs0eQwv4	Xosar	Heavens Gate	AEA1B1700209	15	7442	https://www.youtube.com/watch?v=vySRs0eQwv4
outsider house	house	7FXEJdjH2IYDCmvcmuxcVh	llf0PMOiRVY	HTRK	Kiss Kiss and Rhinestones	AUJNE2000020	41	14476	https://www.youtube.com/watch?v=llf0PMOiRVY
outsider house	house	1yb3LCdSEM9huHbUe5menz	zXhFVv2u56E	Torn Hawk	Tarifa	USA2P2018824	15	65025	https://www.youtube.com/watch?v=zXhFVv2u56E
outsider house	house	3X4dCNeVxPCqiRfyB5hJeH	_7Inklujb3Q	Barker	Paradise Engineering	DELG71401087	37	66281	https://www.youtube.com/watch?v=_7Inklujb3Q
outsider house	house	6B38dDfInY0y3A59QQX0tj	o-PviKVN0J4	Roza Terenzi	That Track - Rewired Mix	USLZJ2031818	36	24776	https://www.youtube.com/watch?v=o-PviKVN0J4
outsider house	house	4UCDfvSLaDnIBHY59le87H	JnXd-3Xdhlk	Topdown Dialectic	A1	QMFME2167746	22	4085	https://www.youtube.com/watch?v=JnXd-3Xdhlk
outsider house	house	6OLome8S2RCEmCwpWBwABW	Pw9YORJLfeM	Vril	Alte Seele	NLM792000150	32	9993	https://www.youtube.com/watch?v=Pw9YORJLfeM
outsider house	house	5z9UHbaTlxlGFmo0QF3r8Q	QVyud1T9NtI	Elysia Crampton,Embaci	Grove (feat. Embaci)	QMB622010104	34	3500	https://www.youtube.com/watch?v=QVyud1T9NtI
plunderphonics	plunderphonics	2jtmNBO0IIRN6PujgEefPm	arEcNmheKas	The Bran Flakes,Mildred Pitt	Stumble Out Of Bed	US89R0910022	9	17046	https://www.youtube.com/watch?v=arEcNmheKas
plunderphonics	plunderphonics	2n5wJWJwTabSA2zJk7xEO3	gd5RZkrmYoc	Blectum From Blechdom	Right Time Right Place	USA3P0400019	13	7804	https://www.youtube.com/watch?v=gd5RZkrmYoc
plunderphonics	plunderphonics	4yOp7z1iuu7U8L38ASRLLc	Kai-mgp8cEw	Negativland	Drink It Up	US2830401702	19	32932	https://www.youtube.com/watch?v=Kai-mgp8cEw
plunderphonics	plunderphonics	1H1fBVS38oaNGSyAdY2P24	9P4SIbsu6vM	Eclectic Method,The Needle Drop	Clunky Heavy Raunchy Gritty	SE5BU1736025	11	4029	https://www.youtube.com/watch?v=9P4SIbsu6vM
plunderphonics	plunderphonics	3nVmoixNVj9BBUGtpAEyXg	JNR4PHyvXeQ	Negativland	Christianity Is Stupid	US2830400614	17	9398	https://www.youtube.com/watch?v=JNR4PHyvXeQ
post-disco	disco	0FkUIysh68ZdHTgJkvmogL	M_ZqjR7yBTs	Gayle Adams	Love Fever	CAU118100581	37	62548	https://www.youtube.com/watch?v=M_ZqjR7yBTs
post-disco	disco	5XaBOlOPKJGnq3XFiS5ZHH	_MsQX3gehAk	Inner Life	I'm Caught up (In a One Night Love Affair) - 12” Edit	CAU117900316	41	32813	https://www.youtube.com/watch?v=_MsQX3gehAk
post-disco	disco	657AuvSJPANciDfYJPZIgs	0yJJMAvmvRY	Lakeside	Fantastic Voyage - Extended	GBAJE8000060	40	12918	https://www.youtube.com/watch?v=0yJJMAvmvRY
post-disco	disco	3Pr3O7bodhotFn5gGFOdP9	MN5GBxLZ-5o	Taana Gardner	Heartbeat - 2012 - Remaster	USUS11200427	32	4590	https://www.youtube.com/watch?v=MN5GBxLZ-5o
post-disco	disco	4qyrNAJUxJKRpYlTIZRL5O	7hYAvewQAA4	Cloud One	Dust to Dust	CAU117608424	40	7884	https://www.youtube.com/watch?v=7hYAvewQAA4
post-disco	disco	15InfbT7n1YNVGFPqrVXYq	d1TjBzmbO-4	Dayton	The Sound Of Music	USCA28300017	40	14996	https://www.youtube.com/watch?v=d1TjBzmbO-4
post-disco	disco	4fXB6cXpHmFdt5fqfzegkO	SQCIf7zZOBs	Mystic Merlin	Mr. Magician - 2004 Digital Remaster	USCA20400286	31	14478	https://www.youtube.com/watch?v=SQCIf7zZOBs
post-disco	disco	6XtI7qyGCaPtXghHg4LSgb	kIUEC38Reic	Lillo Thomas	Let Me Be Yours	USKWD0810009	36	49327	https://www.youtube.com/watch?v=kIUEC38Reic
post-disco	disco	0ErZ5XxCK6jQSpWq9PS9EX	ASdJBp3xT0k	The Player's Association	"Turn The Music Up! - 12"" Disco"	USC4R1800669	35	28569	https://www.youtube.com/watch?v=ASdJBp3xT0k
power electronics	noise	0Ck48nvpX6yhfjJF1vFyGm	LhU0VQewP2o	Sodality	Challenger	NLF711808021	17	6142	https://www.youtube.com/watch?v=LhU0VQewP2o
power electronics	noise	4Hs9iXWwxDQeP0FDvKQJtR	7PnBXunnLxA	Deadwood	My Brain	FR9W11804556	10	12040	https://www.youtube.com/watch?v=7PnBXunnLxA
power electronics	noise	71uZz70GtfYJS2GqLc8aUH	iXG4_BVde14	Skullflower	Solar Anus	QMDA61350298	11	36480	https://www.youtube.com/watch?v=iXG4_BVde14
power electronics	noise	1szqZQKw2uaCtqJaVWDpl0	vGXZ60GUbqM	Test Dept	Fuckhead	GBEEL0600034	30	8675	https://www.youtube.com/watch?v=vGXZ60GUbqM
power electronics	noise	1Padi4SUWcKceaJl7FTbqL	E-u4ryiH7xg	Nurse With Wound	Yagga Blues	CALM40800852	22	46283	https://www.youtube.com/watch?v=E-u4ryiH7xg
power electronics	noise	4UvROeH4Td7SIf7QIRRC00	qB-ncBFUIps	Hijokaidan,Jun Togawa	好き好き大好き~New Mix~	JPTE01508150	16	9368	https://www.youtube.com/watch?v=qB-ncBFUIps
power electronics	noise	2NYMAoN5XaV5y6DKlzAupi	E-GmDl32aRc	Gnaw Their Tongues	I Speak the Truth Yet With Every Word Uttered Thousands Die	QZDA82018149	10	3896	https://www.youtube.com/watch?v=E-GmDl32aRc
power electronics	noise	4lcA8oXontEiLP6HMrSurN	t6QMCnwLd1s	Deathpile	Addicted	USAD20710411	18	4271	https://www.youtube.com/watch?v=t6QMCnwLd1s
power noise	noise	21V0luspsMTcbO7Ei7rM7f	z2f7ePESHiY	ESA (Electronic Substance Abuse),Mr.Kitty	I Detach (Mr.Kitty Remix)	USY252155105	32	3139	https://www.youtube.com/watch?v=z2f7ePESHiY
power noise	noise	1osGyMZim73Jcg35rSmhTJ	j14czmIHHE8	Converter	Death Time	USI4R0608656	11	13851	https://www.youtube.com/watch?v=j14czmIHHE8
power noise	noise	2qjBc2BLJyVutMo7cEOlw8	daiMu8tvKAA	Iszoloscope	Chronophage	QMDA61518367	17	21452	https://www.youtube.com/watch?v=daiMu8tvKAA
power noise	noise	39vu3XNag96sQ92grJ8IIF	kTAEI5Us_5g	Xotox	Eisenkiller - Original Version	DEKV21801077	22	5398	https://www.youtube.com/watch?v=kTAEI5Us_5g
power noise	noise	65FE65M61wHAmMmQsO6pZP	oeYXEXKxGFw	Mlada Fronta	Xb 33	QMFMG1349188	9	12187	https://www.youtube.com/watch?v=oeYXEXKxGFw
power noise	noise	2Wgx4H2yq2m3zmramzTWPL	82Yu7wT0tKg	Klangstabil	Math & Emotion - The Square Root of One	USI4R0813698	21	5674	https://www.youtube.com/watch?v=82Yu7wT0tKg
power noise	noise	77noAOantywu542JK9q4V4	q-Zh77nrtXs	Architect,Sonic Area,Hologram	Steaming the Lab	QM6P41528961	18	9863	https://www.youtube.com/watch?v=q-Zh77nrtXs
power noise	noise	3LCxZfBtEDFpEPDc3rLZXw	AMTjVhou_0k	Terrorfakt	Welcome To Hell	US57M0643501	16	14703	https://www.youtube.com/watch?v=AMTjVhou_0k
power noise	noise	6J0veWXt8Ad4djdJV5bOa2	_jMOGPP-xQI	Sonic Area	Never Ever More	USI4R1226517	11	23982	https://www.youtube.com/watch?v=_jMOGPP-xQI
power noise	noise	6ZHX6Ex4c2lGvl9IRhPocj	xX73-xSNZpY	Gridlock	Chrometaphor	USI4R0600733	16	27025	https://www.youtube.com/watch?v=xX73-xSNZpY
progressive breaks	breakbeat	6gaeEvq4xSXYwFOSRW2zJO	tkMN469rfpA	Digital Department	Disconnection	JPG770709513	18	16800	https://www.youtube.com/watch?v=tkMN469rfpA
progressive breaks	breakbeat	1gRJFoBbc6L8pwfCb31xyY	_L4CYxjer-k	Plu-Ton,Skyer	Cosmic Rain	GBCJY1205304	15	31121	https://www.youtube.com/watch?v=_L4CYxjer-k
progressive breaks	breakbeat	4DyVx9ZG3VeWj36fXU5PZ0	BfBhD_-mOCo	Blusoul	Modular Memories	BEN581500527	17	14307	https://www.youtube.com/watch?v=BfBhD_-mOCo
progressive breaks	breakbeat	6cVlqYP9TJx6IQPVW5QPoh	dDZ8DHZqf64	Matias Chilano	Red Line - Original Mix	UKACT1915176	24	14884	https://www.youtube.com/watch?v=dDZ8DHZqf64
progressive breaks	breakbeat	2WDXUmLIHVqeK3VwPY6Xug	lVyFbUwgbA8	Timewave	Out of Nowhere	FR6V80283931	9	16336	https://www.youtube.com/watch?v=lVyFbUwgbA8
progressive breaks	breakbeat	2zhlnZKS2Vh6F51KOxCQbZ	nt5d8gsZtwo	Platunoff,Stan Kolev Remix	Unbreakable Soul - Stan Kolev Remix	BEZ451900250	18	16452	https://www.youtube.com/watch?v=nt5d8gsZtwo
progressive breaks	breakbeat	1OjDCqrDFxiP8NUMKyFSme	BztdxQwzLAM	Aeron Aether,Mango,Andre Frauenstein	Disappear Feat. Stefan Ludik - Album Mix	US83Z1324802	15	43555	https://www.youtube.com/watch?v=BztdxQwzLAM
progressive breaks	breakbeat	0OKEGy7W0y3oeqHwX6aXjf	GiqhUUlXTqw	Jairus Miller	Botnet - Mixed	GBHFW1900087	21	2680	https://www.youtube.com/watch?v=GiqhUUlXTqw
progressive breaks	breakbeat	4LKKrLPTCcczP7A8oNzaGf	epqfpECd48g	Jose Tabarez,Roberto Caceres,RIGOONI	SyMaLiMi - RIGOONI Remix	US83Z2144046	15	9977	https://www.youtube.com/watch?v=epqfpECd48g
progressive breaks	breakbeat	2eBeU7xBc9Q2HVYC4T2yrD	G74f7SNW_wk	Li-Polymer,GMJ	Microclima - GMJ Remix	US83Z2138630	20	3169	https://www.youtube.com/watch?v=G74f7SNW_wk
progressive house	house	4XsK73WbcSMTaM6IPFZDfe	Du5XRntaAAw	Jaytech,Notaker	Future Story - Notaker Remix	AYEYE1600036	41	69144	https://www.youtube.com/watch?v=Du5XRntaAAw
progressive house	house	4pYetgD3nCixJrXCjywu78	YktI4o5F_BQ	Genix,LYCA	Numb	GBEWA2102881	40	48827	https://www.youtube.com/watch?v=YktI4o5F_BQ
progressive house	house	7Hxj0MjstQUzoS5wQPPM6j	RgXYp_QvWB0	Maor Levi	Am I Dreaming?	GBEWA2105630	41	27318	https://www.youtube.com/watch?v=RgXYp_QvWB0
progressive house	house	3Vg0KuPgIdU2MoZafr7m4r	DHTSh8RSYLk	Farius	Miami Love	GBLV61912234	40	18779	https://www.youtube.com/watch?v=DHTSh8RSYLk
progressive house	house	2oMy42g5MrI9Tq2e5fnVEF	bPgpgxYWKtk	Simon Patterson,Will Atkinson	Golden Hour	NLD682104019	38	7253	https://www.youtube.com/watch?v=bPgpgxYWKtk
progressive house	house	0d2Kh1BKtSDczn3OnqZJK4	JasZNCOd1dI	Cold Blue	Sunbird	NLD682102564	35	11420	https://www.youtube.com/watch?v=JasZNCOd1dI
progressive house	house	4rfj275eMYToKAP8t8RqYy	Yrs-tvhjfBs	Robert Nickson,ARTY	We Won't Forget - Arty Remix	NLF711001034	32	4058	https://www.youtube.com/watch?v=Yrs-tvhjfBs
progressive house	house	2PXtkzdsOSSBgzsvueDDGL	dXpHV9WzXI0	Ferry Tayle,Elucidus	Fremont	UKRMQ1900990	41	36009	https://www.youtube.com/watch?v=dXpHV9WzXI0
progressive house	house	6V8jRPDlIQqGDTqwMKEN4R	Yl3eOIUwjKA	Maarten de Jong	Intense	NLF712001952	35	17402	https://www.youtube.com/watch?v=Yl3eOIUwjKA
progressive house	house	4b9w30f3o8YTMeD5WZyrhP	5MDG2a95-74	Jordin Post	I Know You	GBEWA1907584	35	29694	https://www.youtube.com/watch?v=5MDG2a95-74
progressive psytrance	trance	7u9PZUiXIqjU2CVZKA2y3R	NICeWuDcE3o	Sideform	Dropper - Remix	DEAR41211963	33	3134	https://www.youtube.com/watch?v=NICeWuDcE3o
progressive psytrance	trance	3wzc6WSnx2HvJLHm5URrU3	dT77D2ujv6g	Gaudium	Fragments of Insanity	DKZVA1962271	41	29328	https://www.youtube.com/watch?v=dT77D2ujv6g
progressive psytrance	trance	34WfftpiVEqKuwh7qYxZQH	sySDK1KlvcU	Atmos	Twin Reaction - So Italo Mix	DKZVA1260148	32	71253	https://www.youtube.com/watch?v=sySDK1KlvcU
progressive psytrance	trance	4rKkosiOQsffIUNFZzsFba	Ol1xB9TvYR4	Inner State	Computer Simulation	CAFPA1800033	37	8636	https://www.youtube.com/watch?v=Ol1xB9TvYR4
progressive psytrance	trance	7f0o1qFhKPAPTY2Jevkjwc	C8bY9MS9VNE	Lish,Mr.What?	In a Dream	DKZVA1861778	25	28004	https://www.youtube.com/watch?v=C8bY9MS9VNE
progressive psytrance	trance	2oWCNGA2PbiylzrJDv7JI0	A8QQrydMnQ4	Normalize	Brahma's Smile	DEGA21802670	23	3956	https://www.youtube.com/watch?v=A8QQrydMnQ4
progressive psytrance	trance	32gU1HPNWTWLiTr2pcOCgB	7CQoQKtOHCM	Visua,Bellatrix	Special Minds	GBKQU2148318	10	13711	https://www.youtube.com/watch?v=7CQoQKtOHCM
progressive psytrance	trance	6Ta3UnMl4FT7DXug0Mvlcg	-7MG6LJjDrk	Side Effects	Unstable	CAFPA1800045	33	6248	https://www.youtube.com/watch?v=-7MG6LJjDrk
progressive psytrance	trance	2EcjGj38bQIatzpUdL6A4R	mohZoJQ_nqc	Phony Orphants,Morten Granau	Pineal Gland	DKZVA1460482	15	48195	https://www.youtube.com/watch?v=mohZoJQ_nqc
progressive psytrance	trance	3wkLzmSGBjjGfr4pV7gm4a	nNyd-yLyNYA	Liftshift	Plantlife	USA2P1206695	11	3444	https://www.youtube.com/watch?v=nNyd-yLyNYA
progressive trance	trance	3WjhnfjR3rB7QwKPMuqImq	SRW9a5lIMJI	Tomas Heredia	Eye Contact (ABGT464)	GBEWA2200071	36	3821	https://www.youtube.com/watch?v=SRW9a5lIMJI
progressive trance	trance	70lXAWVxNZ9ApuxFPAljXu	W5zuq3zOAfQ	Noise Zoo,Emma Horan	Paradise	NLC732100438	16	17481	https://www.youtube.com/watch?v=W5zuq3zOAfQ
progressive trance	trance	4xv3MyYqKcuabfGwFFBKSy	Z5iWHncxt9g	Quizzow,Nima van Ghavim	Impala	GBLV61926123	27	6865	https://www.youtube.com/watch?v=Z5iWHncxt9g
progressive trance	trance	2BYEk14SQtaHjjuZejz2on	5usMCKlXqtM	Kolonie	Isolated	GBJAJ1801102	35	42508	https://www.youtube.com/watch?v=5usMCKlXqtM
progressive trance	trance	060gIldtpvgTzbuzKt66qT	nQ6d-L2v_SI	James Dymond,Alex M.O.R.P.H.	Horizon	UKRMQ1900279	32	20615	https://www.youtube.com/watch?v=nQ6d-L2v_SI
progressive trance	trance	7HNWoxdv18yl9R0RBE5SzX	ZKW5KXMwO_8	Maglev	Flight To Jupiter	GBLV61640207	20	2724	https://www.youtube.com/watch?v=ZKW5KXMwO_8
progressive trance	trance	3yVuQVViVjSzFCFQN0I7Yv	7PP50URK_iQ	Lumïsade	RED	NLF712000033	34	30203	https://www.youtube.com/watch?v=7PP50URK_iQ
progressive trance	trance	04ZGMfVIL71QeEFL9je0In	WGkPMMJVdYc	Abstract Vision,Sarah Lynn	The Very Center Of Me	NLA5K1500091	34	66224	https://www.youtube.com/watch?v=WGkPMMJVdYc
progressive trance	trance	4SaAKx4GsJoQRF4x0vUJdz	KWAt48LqyzQ	Tom Fall	Guiding Light	NLF712000115	34	6726	https://www.youtube.com/watch?v=KWAt48LqyzQ
progressive trance	trance	1A0n1hYm1B8otLHwojiObz	snwAwo33ViA	Emerge	I Feel It	NLD682100433	11	3547	https://www.youtube.com/watch?v=snwAwo33ViA
psychedelic trance	trance	2a0MXNSukUC3ZfORJNmW6n	fs3op120vNc	Space Tribe,Mad Maxx	Mind Is God - Original Mix	USA2P1265744	41	37912	https://www.youtube.com/watch?v=fs3op120vNc
psychedelic trance	trance	47EaGcGwqmG4MJHuam3LCC	NmSZZ0p_kzk	Hujaboy,Fungus Funk	Still Dreaming	USA2P2142442	27	5932	https://www.youtube.com/watch?v=NmSZZ0p_kzk
psychedelic trance	trance	0cB3c2rsei80Lf9CzAF7vn	621fCXkc5xM	Zyce,Morten Granau	Techno Kids	UKACT1722189	39	18316	https://www.youtube.com/watch?v=621fCXkc5xM
psychedelic trance	trance	7lud7HmUWDG3iCXQ76kdDL	MX_MfOie5gE	Hallucinogen	Solstice - Warwick Basmonkey Mix	USA2P0300408	32	33193	https://www.youtube.com/watch?v=MX_MfOie5gE
psychedelic trance	trance	3rzpVB3ksxLS8KDTxWwe8d	PEkvwbUo9qM	Shivatree,Earthspace	Universe of Acid	UKR6V2075179	26	3889	https://www.youtube.com/watch?v=PEkvwbUo9qM
psychedelic trance	trance	0NXiDLLWa959poXrOHekON	BdMi_QMbhc4	Egorythmia	Quarantine - Original Mix	DKZVA2000144	27	15615	https://www.youtube.com/watch?v=BdMi_QMbhc4
psychedelic trance	trance	3wTTCupvmM6G282UP80Sa4	CVbyPtGWL2M	Prometheus	Arcadia Magik	GBBMP0600219	40	37015	https://www.youtube.com/watch?v=CVbyPtGWL2M
psychedelic trance	trance	4bMqu2RV8Y74YYwNApBfYm	RIXzW7Sl3wo	Ovnimoon,Lyktum	Power of Positive Mind	USA2P1336785	32	21211	https://www.youtube.com/watch?v=RIXzW7Sl3wo
psychedelic trance	trance	6kMKjQmjZEfBgY3E2gjtTC	Y9lWORaj_-A	Volcano,Ace Ventura	The American Dream	UKU932131340	24	20324	https://www.youtube.com/watch?v=Y9lWORaj_-A
psychedelic trance	trance	1sbCVViPwh4exuj9ESFrvN	6YLYXtht_E8	The Infinity Project	Stimuli - Astral Projection Remix	GBKQU1492044	20	30891	https://www.youtube.com/watch?v=6YLYXtht_E8
psydub	chill out	5azFPDBvebwv1edBOfj43g	vwI8Jr-0l2M	Globular	Lemon	QMBZ91328726	33	41108	https://www.youtube.com/watch?v=vwI8Jr-0l2M
psydub	chill out	4O3DWVCskQBJaK7S7KWcWf	YdeefV2BXlw	Easily Embarrassed	Moon People	ushm21124847	37	21120	https://www.youtube.com/watch?v=YdeefV2BXlw
psydub	chill out	4IFBA6kZHrel5GSoSRakpT	N3y3L5hBu-Q	Symbolico	I'm Free	USA2P1960112	39	12549	https://www.youtube.com/watch?v=N3y3L5hBu-Q
psydub	chill out	0LtSBNJicYapwUHgsCqAem	unpwwowoIE8	Living Light	War of Consciousness - Original Mix	GBKQU1624419	31	8916	https://www.youtube.com/watch?v=unpwwowoIE8
psydub	chill out	4oiWPVVDxJVplY4O7F9h0z	IycMtZCYsJA	Ecometric	Blackberry - Kalya Scintilla's Rusted Caramel Remix	USA2P1330787	15	10209	https://www.youtube.com/watch?v=IycMtZCYsJA
psydub	chill out	0OBW1q7S0MCxlY1CJBxVKi	XtRAJjavrLo	Yestegan Chay,Lo.Renzo	Honeydew	CA5KR1944071	16	5457	https://www.youtube.com/watch?v=XtRAJjavrLo
psydub	chill out	1oxsQmNQxhUu9M2nnAOEzg	OuK35TOUXE0	Vlastur	Cycladic Dub - Original	DEAR40924875	22	13090	https://www.youtube.com/watch?v=OuK35TOUXE0
psydub	chill out	52IYwAR0fH0QSU4fBMN0Ty	S9UIX0AEPY0	Globular,Geoglyph	Take Down Everything	QZDA82021949	28	4167	https://www.youtube.com/watch?v=S9UIX0AEPY0
psydub	chill out	3xNmBufEuy4yFvwrrfrWGi	mjPZtX35XBg	Lab's Cloud	Spiritual Level	usdy41760786	26	3382	https://www.youtube.com/watch?v=mjPZtX35XBg
psydub	chill out	6j9xu7YZulaQyxmUw6fHOm	zaoZuVLE3xg	Zero Cult	Embryon	QM4TW1634848	27	3616	https://www.youtube.com/watch?v=zaoZuVLE3xg
ragga jungle	jungle	73ItnBni1r0sTNeRmvMvru	6awHRNVxFy0	Demolition Man,Potential Badboy	Dub Vibes	USQY51790216	16	8920	https://www.youtube.com/watch?v=6awHRNVxFy0
ragga jungle	jungle	5l2G4AN4GZTLccQs76czX5	ZRseikjpOhg	Psychofreud,Benny Page	Style and Fashion	GB8KE1350542	19	9314	https://www.youtube.com/watch?v=ZRseikjpOhg
ragga jungle	jungle	65ARBMLci46bQzI0LmmNrh	DHJi2jNbkoI	Osci	Bun Down Di System	US-LWJ-10-00029	17	15379	https://www.youtube.com/watch?v=DHJi2jNbkoI
ragga jungle	jungle	7yZs1T0tFIgdo4YYAtwCg8	YEbEDojS8fo	J Bostron	Depths of Tuscon	USN351100010	15	67124	https://www.youtube.com/watch?v=YEbEDojS8fo
ragga jungle	jungle	0L2XEuatxkWnrZAwg1Ez87	NPDODbeMLEI	Dijeyow	No Time in Corner	FR2W01300097	21	4991	https://www.youtube.com/watch?v=NPDODbeMLEI
ragga jungle	jungle	2ZMohNGZPCYPnYd33YS0DL	TDn0Y9hkwwM	Audiomission,Jappa	Walk Over - Jappa Remix	GB8KE2157880	29	6029	https://www.youtube.com/watch?v=TDn0Y9hkwwM
ragga jungle	jungle	4WzSxkv9PXlMNaE73UQfDI	z5Q-3-rBXpU	Redrose	Jungle Tempo	GBBZV9503055	21	14575	https://www.youtube.com/watch?v=z5Q-3-rBXpU
raggatek	techno	18KsPweUyIDxZIQW1YdA7A	KJ-JkncZspQ	Miltatek	Feelings	FXQ692000177	18	2710	https://www.youtube.com/watch?v=KJ-JkncZspQ
raggatek	techno	7yzbKKpwP6dpzBp8woWi7q	FAFbqQo9CqM	Newlojik	Lion Day	FR2W01600213	16	17133	https://www.youtube.com/watch?v=FAFbqQo9CqM
raggatek	techno	0GnIYgW9EdIEfFOsetGqyo	YOk90QuEJRM	Ktodik	Don't Give Up	FR2W01300104	17	64672	https://www.youtube.com/watch?v=YOk90QuEJRM
raggatek	techno	3u5esHmeyiXlecwIfEAwDw	KCSG-k4VJwI	RonRon	Raggatek	FR2W01200130	9	36875	https://www.youtube.com/watch?v=KCSG-k4VJwI
raggatek	techno	6evbm3JqZrTKxwt8XHDWF6	r0LIH4A42S8	Le Droll,Nes Tribe	Tous Kill	FR2W01200127	9	8400	https://www.youtube.com/watch?v=r0LIH4A42S8
raggatek	techno	5W5FSjxg2GbVSNHFZKXDSh	SIcZ9JvGf9Q	Knutek,NEIKA	Here to Play	FR0U91402063	10	11546	https://www.youtube.com/watch?v=SIcZ9JvGf9Q
raggatek	techno	2CnI2jXvZAVPXFXHUe83xh	o1j9hW7i_eM	Raggatek Live Band,NeuroKontrol,Desika,Weedo	On fume la weed	FR2W01600004	24	15517	https://www.youtube.com/watch?v=o1j9hW7i_eM
raggatek	techno	5P23ois6l4lWh5Idtsjn6K	8gypB3-ZPRM	Neokontrol,Wikileadz	Contact Is Made	FR2W01600119	17	46228	https://www.youtube.com/watch?v=8gypB3-ZPRM
raggatek	techno	3bhCsMdxahthtX1mwVDjkf	P9MLMgir2Aw	Raggatek Live Band	Turn Up	FR2W01600001	21	4301	https://www.youtube.com/watch?v=P9MLMgir2Aw
raggatek	techno	7lp64jZov3pYAMlnOEn4gv	gQOftHnOaaE	Neika	Mommy	FR9W11915033	12	30331	https://www.youtube.com/watch?v=gQOftHnOaaE
rawstyle	hardstyle	0ZiM0zyYUki5clX5nU3BG9	YgOiAXLtz8Y	Neroz	Game Time	DEAR42172450	39	11650	https://www.youtube.com/watch?v=YgOiAXLtz8Y
rawstyle	hardstyle	1UGUtIDc5nf4AD3NACc0KP	l_K2VdD648w	X-Pander	Move Your Body	NLFL72000176	36	11564	https://www.youtube.com/watch?v=l_K2VdD648w
rawstyle	hardstyle	7BHZCXLCNcm9QQGrI0oeNK	KHhHmuNXrwE	Luminite	Dynamite Soul	GBLV62102345	35	14949	https://www.youtube.com/watch?v=KHhHmuNXrwE
rawstyle	hardstyle	1Er7JlE3OP9U4ZYEvO7k8I	y97viyqJYXQ	Alpha²,RVAGE	From The Rain - RVAGE Remix	NLS761700405	35	74400	https://www.youtube.com/watch?v=y97viyqJYXQ
rawstyle	hardstyle	4TZMaVaUlpMpTDOoyI4epa	M1Rl3UAeqEw	B-Freqz	Waves	NLH3Q1900249	35	20892	https://www.youtube.com/watch?v=M1Rl3UAeqEw
rawstyle	hardstyle	5ylHVFKLoZEQRSOwOb5p9U	ib6jwofzxTw	Arzadous	Cosmos	NL3TA2151902	41	2688	https://www.youtube.com/watch?v=ib6jwofzxTw
rawstyle	hardstyle	0MfIvQVT1222HuBORrE5qI	0mnFw2F85qE	Uncaged	The Wave	NLH3Q1900268	38	11556	https://www.youtube.com/watch?v=0mnFw2F85qE
rawstyle	hardstyle	7a4bgOI5e1kEjV8Nwjp066	VUxp3bFlR1M	Vasto,Oxya	Nightmare	NL3GR2107502	33	3148	https://www.youtube.com/watch?v=VUxp3bFlR1M
