genre	maingenre	t_id	artist_name	track_name	ISRC	pop
speed garage	garage	6toCdsVO7FKI7Ggedfe1Ed	DJ Q,Robbie Rue	Zip Zap	USYBL2001597	44
speed garage	garage	71xg5sQVxWSDYuUesmXZXd	Zack Toms	Give It Up (Grassroots Mix)	GB-SMU-09-82608	1
speed garage	garage	2eykBfpmgFbhsg5u5MLhhN	Kristine Blond,James Hype	Love Shy - Kristine Blond X James Hype	NLF711709262	51
speed garage	garage	3023sMjiQEW2Cune78IfCJ	Fabulous Baker Boys	Oh Boy - Rafmat Radio Edit	GBVVQ1400248	27
speed garage	garage	3NCNQTs0VFi8jKh6buUDEd	A Baffled Republic	Bad Boys (Move in Silence) - Blouse 'n' Skirt Mix	GBDLM1900198	11
speed garage	garage	6ocyGdiu9urywyuCXKW4q3	Andy Mowat,Neurotron	Lucky Lucy - Neurotron Remix	gbnpx0600089	0
speed garage	garage	3vEIieXyT9kTQSMShqXBHl	Baffled	Going On	GBDLM1900076	15
speed garage	garage	0Up12IjvIK9StffpZeFJtG	187 Lockdown	Gunman - Original Mix	GBAHS9803762	39
speed garage	garage	2Juu7tim2c71wvKAMRYkNc	NuBirth	Anytime	GBBKS9700115	37
speed garage	garage	4tCmlFuCwwJmCqoukky0ql	Industry Standard	What You Want - Jeremy Sylvester Mix	GBKWG1000153	9
speed garage	garage	6DzoQsty547pjRjZ1Dqhae	Freak Da Funk	Where Brooklyn At	GBKWG1000154	3
speed garage	garage	0VcyPOqniXAJqv21kCbFAx	Groove Connektion 2	Club Lonely - Original Mix	GBBKS9800166	22
speed garage	garage	16pww8bqjeYClGmsbd0AXK	Rosie Gaines	Closer Than Close - Mentor Original Radio Edit	GBCVW0700091	41
speed garage	garage	4O6cT7ri35OYANiPeMldTf	Delinquent	Go Go Gadget	ushm21472781	0
speed garage	garage	1UfJuFf3V0DfFigaURj3yJ	Jamie Duggan,Booda,Mr Traumatik	Monster	GBLV62012101	38
speed garage	garage	7y48UuPbSE5wUCxERvlA78	Nasteeboi	Greaseproof	GBDLM1800242	9
speed garage	garage	7zkcY1CrKhj2kCIS9Q7TyP	Armand Van Helden	My My My	GBEFR0400301	49
speed garage	garage	3kKkBLunoXemoSwoNqI1nz	Serious Danger	Deeper	GBCGN9900175	23
speed garage	garage	4jvblfyS65FjeSWaD5uUhb	Adeva	Respect	GBAYK8900001	48
speed garage	garage	5L0jJD6T7uCgAyvxbKYw56	Big Ang,Siobhan	It's Over Now	GBCFZ0400439	49
speed garage	garage	6O8zWACivE5KC6do6v5kMz	KMA Productions	Cape Fear	GBSMU6418173	25
speed garage	garage	18ojkdaQXbKMrL1YEAlm0o	The Funk Junkeez	Got Funk? - Da Mongoloids Funktastic Funk Mix	USSR39752201	12
speed garage	garage	0oEXi7Nj91u0CfTOIIPpid	Andy & The Lamboy	Weo Weo	USA2P0719189	0
speed garage	garage	5i5EZXAj3N2rziJcNGdSwP	Sara Parker,The Sharp Boys	My Love Is Deep - Sharp Boys Vocal Remix	GBLV62113581	15
speed garage	garage	255diDhinAKHz7UglIFXxc	Gold & Youth	Time To Kill	CAAA11207207	35
speed garage	garage	4AvtdjidLDqxE3ePBP3gUH	Kanji Kinetic	Test Your Might	GB5GX1300079	4
speed garage	garage	0Z5RcP1iG5o0oVritZXwEX	Wildcat	Burnin' Up	GBCGN9500197	7
speed garage	garage	3UjSCIz7ZXIxyNdiclb7zs	24 Hour Experience,Lorraine Lowe	Give Me That Love - Groove Mix	GBG8Q1200075	11
speed garage	garage	1u7qO9C2Ip8PrKyjz8F4R3	Underground Solution,Roger Sanchez	Luv Dancin' - In Deep Mix	QMRSZ2001403	34
speed garage	garage	5vAh0dxVQ8m4vc2nXHuK1i	Buzzy Bus	Jump - Hip House	ITA719800063	17
speed garage	garage	6MqZCcqpwCRqBdhFI1Zo5g	Debbie Malone	Rescue Me (Crazy About Your Love) (Dance Mix) - Radio Edit	GBBLG9200169	20
speed garage	garage	0Qv2L5efLi8n3KnfF3EL5P	Anthill Mob,Dubzta	Burning - Dubzta Remix	GBKQU1756948	4
speed garage	garage	4l6CnxuPdcNvwjeYc0CvAN	Ramsey & Fen	Style - 1996 Original Dub Mix	GBKQU1497131	18
speed garage	garage	57sbI1IH9J5TBN2utbIoWM	R.I.P Productions	Pick Me Up - Licenced Mix	GBESM1100004	33
speed garage	garage	1bJbhVv617ihj4WoMxtTJX	Scott Garcia	It's a London Thing 2012 - Original Re Edit	GBESM1200082	39
speed garage	garage	66KZxuEOqalytLoHPSGRI9	Somore,Damon Trueitt	I Refuse (What You Want) - Industry Standard Club Mix	USAQN1280105	27
speed garage	garage	5QjQwNSIqmEphlJyR0r8cn	Tuff Jam	My Love - Mix 2	GBCPZ9611300	5
speed garage	garage	1I0lNV2PAKHLsFCuRC1Z1Y	MJ Cole,Elisabeth Troy	Crazy Love	GBF080000029	55
speed garage	garage	6AAWrCUg5AEHhbeJpn01s5	Jeremy Sylvester	C'est Cool	GBKWG1000145	30
speed garage	garage	78TaBs8jMveKu7ThllJK8I	Tina Moore,Kelly G.	Never Gonna Let You Go - Kelly G. Bump-N-Go Vocal Edit	USRC19706118	42
speed garage	garage	48ha6RZcXoYGzmWhCO7Ust	Double 99	Ripgroove	GBESM1100033	40
speed garage	garage	0K7zlMoS1h3VDb1G3RAjzn	Dreem Teem,Neneh Cherry,Craig David	Buddy X '99 - Dreem Teem Vocal Mix	QMFMG1476792	0
speed garage	garage	4MG8bN75EZWjOSf8S3m8R8	JJ Louis	Makeda - Radio Edit	GBKQU2193330	3
speed garage	garage	5btm6pp3gvCL0QOJqlkDHr	Bizzi	Bizzi's Party (Bassline Mix)	USJ3V0618631	7
speed garage	garage	6Ymd7xQpGrQOv09ZUKvLMW	DJ Q	All That I Could	UKW3K2000057	39
speed garage	garage	346pAVRLs3ufEsLNeZMJB7	Architechs	Show Me The Money - Main Mix	GBARA0000186	31
speed garage	garage	4RuUz1LHqyvZVUBHxGfwn8	Zack Toms	Café Black Rose	USGZ20601672	0
speed garage	garage	5nS26oWkGX6tiaP03sCYGv	Fabulous Baker Boys	Oh Boy - Ramsay & Fen Remix	GBTYZ0800373	22
speed garage	garage	2QPRyuSM1lKSSIRSrpFlDH	Kristine Blond,James Hype	Love Shy - James Hype Remix	NLF711700116	44
speed garage	garage	1MzQ34xK6pQlAbfeiVvq4l	A Baffled Republic	Bad Boys (Move in Silence)	GBDLM1900197	3
speed garage	garage	2GdB4SXpd6eCARyDuFsjLH	Andy Mowat	Lucky Lucy - Original	GBNPX0600087	0
speed garage	garage	0hLuLJY1RgCPiw058DupzI	Baffled,Ultra	Going On - Flawless Order Vocal Mix	GBKQU1519359	8
speed garage	garage	5y7mEkaEL1fivzcwNhYtrU	187 Lockdown	Kung-Fu	GBAHS9703617	31
speed garage	garage	1UZp7Fvp7rM7UFeKoaaTqY	Industry Standard	What You Want	GBARL0901527	0
speed garage	garage	0OBGCJI4OYfiJknDYZtawO	Groove Connektion 2,Dem 2	Club Lonely - Dem 2 Lonely Vocal Mix	GBBKS9800167	7
speed garage	garage	6q8RhZuuQ84VOySjDurp56	Rosie Gaines	Closer Than Close (Mentor Remake)	ushm81557413	40
speed garage	garage	06i7ulUjDdKLFGw7YkZPia	Delinquent,Sentinel	Sovereign (feat. Sentinel)	ushm21472792	0
speed garage	garage	6efNhC3a2U4bzM8KgczfGL	Jamie Duggan,Booda,Bru-C	Savage	FR96X1707776	32
speed garage	garage	43Qia3QxNAGkkQBieG4zYN	Nasteeboi,Rachel Kerr	Step On It - Original Mix	GBKQU1203322	5
speed garage	garage	459KOP6awn5sryX4fe7eq7	Serious Danger	"Deeper (7"" Edit)"	GBCGN9800083	19
speed garage	garage	6z2tN2o2X52SUaCMW3jbCd	Ramsey & Fen	Style - 1996 Original Vocal Mix	GBKQU1497130	13
speed garage	garage	5bDlnMqMMEkFOAOJRxelXw	R.I.P Productions	I've Been Misled	GBESM1100008	31
speed garage	garage	1EO2wRH9Tj2e7SLLiNoALJ	Scott Garcia,MC Styles	A London Thing - Extended Mix	GBLV61415004	38
speed garage	garage	6mPtmnxwJBcWxtgyQPcORI	Somore,Damon Trueitt	I Refuse (What You Want) - Phil Weeks Remix	USAQN1280101	17
speed garage	garage	6Q7ekdbmxslNjsA4rB7TTt	Tuff Jam,Mike Sharon	Thank You House Music - Tuff Jam & Mike Sharon Mix	QMSNZ1461775	0
speed garage	garage	6b0tPQRutcg95vpaIkN5Fv	Jeremy Sylvester	Baby Tell Me	GBKWG1000109	22
speed garage	garage	3ttQGouvKMlbI2bTgAMWup	MJ Cole,Nova Caspar,Jay Dee	Sincere - Re-Cue'D	GBF080000103	49
speed garage	garage	5Fv096sAU3VnXZIJ0aO90b	Tina Moore	Never Gonna Let You Go	USRC19706149	32
speed garage	garage	6em06YYzojKmxWhwlD5pxf	Double 99	Ripgroove - Radio Edit	GBESM1100040	28
speed garage	garage	4C1DYxmCjgFC1JvGT26GvK	Dreem Teem	The Theme	GB2DY1000069	0
speed garage	garage	7zPyf4WvJuDDfYNLjzH1fh	JJ Louis	Funkula - Radio Mix	GBKQU2171397	2
speed garage	garage	4aQXdNhARmGxEsuwMSglau	Bizzi	Bizzi's Party (Funky House Mix)	USJ3V0618626	5
speed garage	garage	5YwH1JfYpIuK4PxUMBiAgE	DJ Q,Shola Ama,Hans Glader	I Can't Stay - Edit	UKW3K2100029	34
speed garage	garage	7LL0AHWjyT6PR2TDBUXMTF	Architechs,Nay Nay	Body Groove - Drive Time Mix	GBARA0000128	17
speed garage	garage	5WMPb1NF4Lk3lmqkTUXqOW	Fabulous Baker Boys	Oh Boy - Full On Klubb Mix	GBTYZ0800373	14
uk funky	garage	5aVCzF8Df9wnnkskNK3ZDs	DJ MA1	Im Right Here (Naughty Mix)	USJ3V0837143	36
uk funky	garage	6YGq0IfrGMx4KsF0GnFpP3	Crazy Cousinz,Caitlyn Scarlett	Sweet Side (feat. Caitlyn Scarlett)	GBAHT2100013	53
uk funky	garage	66HOU5GFdyVBTkPPwfvnYT	Undisputed	Sunglasses - DJ Q Bassline Remix	USJ3V1029276	1
uk funky	garage	3V3uVIrrVDcyv9CFGq4BaW	iLL BLU,OFB,Bandokay,Double Lz	Magic (feat. OFB, Bandokay & Double Lz)	GBARL2000033	52
uk funky	garage	4PmPG8UdnCo6ELW1CnXbSX	Footsteps,Big Zeeks	Bad Breed (Afro/Caro) [feat. Big Zeeks]	GBYCZ2000044	30
uk funky	garage	6hzUIKvV87D1SYTdC5SO8V	FunkyStepz,Lily Mckenzie	For U - Dodge & Fuski Remix	GBDLM1000047	21
uk funky	garage	13rUxMWdSRgA6xHUHLb6jT	DJ NG,Katy B,MC Versatile	Tell Me (feat. Katy B & MC Versatile) - Radio Edit	GBCEN0801076	38
uk funky	garage	1TDlMxKKW2nHc0Nh3TM1Sp	Miss Fire	Take off Your Clothes (Burgaboy Remix)	usdy41715277	3
uk funky	garage	0pEc1KPlgVlBju5npzyxUP	Meleka	Miss Me	GBF9T1000001	29
uk funky	garage	7bbEcd9CLvbflT940SUt5Y	Nb Funky	Riddim Box	GB5KU1200002	3
uk funky	garage	2WfPV4qem79OdkQSVBYYqq	Fingaprint	Work	TCABU1421430	0
uk funky	garage	1ogGBBzmSrQVwZdKnj0bdf	Dj Seany B	Funky Tunes	GBSMU8292307	0
uk funky	garage	1SOCLMxURz3m0qHl0YiPB9	Fuzzy Logik	Polyfunk	GBYFC1000155	2
uk funky	garage	1o8waXzOEeUIAlsApWyLEp	Fr3e	Tribal Skank - Radio Mix	GB2MB0900001	26
uk funky	garage	2eIjMMLtty5MpxxbGZiisl	LR Groove	Fast Lane - Original	FR6V80577262	0
uk funky	garage	1FDicxg7GVUtCqhF4xgdcI	DJ Naughty	Quicktime - Roska Remix	GB-YFC-10-00004	24
uk funky	garage	2ZVfUKIyFsdnh2pn5GGf8u	The Mike Delinquent Project	Stampede	GBYBS1000012	0
uk funky	garage	2Kjdfyu7h2WbQF9pAvX6pc	Akatriel	Leave Before I'm Gone	USJ3V1073636	0
uk funky	garage	5VbB0e2Sv6vxWLmroz1Vem	The Fives	What You Do (Hottest By Far)	GBHLW1111330	28
uk funky	garage	2t2VDykhsHIQPxapPvR0cF	Riskgo,Sisi	Love Me	GBY711300105	0
uk funky	garage	7xcSVlVE9UoDBAZ5Kg49QB	Princess Nyah	Frontline	GBKPL1673093	28
uk funky	garage	70eO0w17V2EYhO5VT6AtoB	Digital Dubstar	The Hornz - Instrumental	USQY50928610	0
uk funky	garage	1266TQhaeHSbF8ohGbNUIG	Donae'o,Talib Kweli	Honey	FR6V81699354	51
uk funky	garage	3dv9ypRvv01hTVNQn13QXH	Mista Bee	Carolina 2012	QZGWW1915208	0
uk funky	garage	2caXd1zrohAlw5uWclF8aR	Sunday Roast	Snm Vip	GBLJ61200016	0
uk funky	garage	3lPd8uQsdiw1tMlTAGBo34	Courtney Dennie,MC Creed	Funkatosious	GBKQU1455513	0
uk funky	garage	1eZO3ElkIkKd8LA18rA15G	Emvee,Abi	Look into My Eyes	GB4TE1000116	4
uk funky	garage	7pC894x3sjglz0aE6mC0IJ	Funk Butcher,EDUKE	Emergency - EDUKE Remix	GBKQU2185268	24
uk funky	garage	4gQJx9SqkR6N4Sa8hc3GFv	Marcus Nasty	Nasty	GBY711300115	0
uk funky	garage	6gDHpe4tatKxyE4XPLvOOi	Smoove Kriminal	Nara's Escape - Ghost Dub	GBSMU8291085	0
uk funky	garage	7tbZUzsObidpXRFvWTpmwS	Matt IQ	Shake	GBLFP1191153	0
uk funky	garage	2B9Fnp2Suatrlznxk8VrNl	HardHouse Banton	Colonel	FR96X1833635	4
uk funky	garage	1PhVMk51cxAFJlYQFG7QNW	DJ Footloose,Syren Rivers	So Dangerous - Radio Edit	GBTBC0900151	16
uk funky	garage	7M953d0kYi3JJAJzaDJ6BR	Greyman	London Raves	QZGWX2088474	1
uk funky	garage	4D72OfxWOulwNU7YsWvM1y	DJ Whitecoat,Jae Elle	At Night	QZ22B2057786	6
uk funky	garage	3H1GVPuoninvTp4S1A18Rr	Perempay & Dee,Shola Ama	DJ Play - Radio Edit	GBVYL0900022	0
uk funky	garage	3qb9Fv1hvfvu1JDssgHni7	Attacca Pesante,Shea Soul	Make It Funky for Me - Radio Edit	QMDA71468780	40
uk funky	garage	44P9aBaE61lLtcvaRPdHZX	Shanique,Flip Da Scrip	Over Again	USQY51575844	1
uk funky	garage	5psdc3oIusgjMGm3wpBwl0	DJ Sdoko,Ndah Jay	DJ Sdoko feat Ndah Jay _Ubumndandi_Wave Master - Original	ZALB31900002	0
uk funky	garage	6Gus2MU3RccBpi5K4uebkG	Enrique Benitez,Mia Mendez	Cooking	GBTBC0900013	1
uk funky	garage	51iU3rSmzxpzB49eetSfAU	86 Baby	Dreal	TCAEG1968503	3
uk funky	garage	6CqtqAAAVnCWDA0xBGNil2	Major Notes	Ga$$ed	GBQ3C1100002	5
uk funky	garage	3WG9P1smV4TdyLZ0FG67Vy	Shay & Sinista	Don't Tell	FR6V81189620	0
uk funky	garage	0JDuhlNJjnIakCTKSzTRWw	Hard House Bantons	Sirens	GB4TE0900050	0
uk funky	garage	0gN1qF0rfXtPdmES0qnX93	Kris Baya	Ain't The Same	GBGCA1100494	0
uk funky	garage	3ojqPFxQelMWM2oYDZZihK	Wireless Sound	Chicago Speed - Original Mix	GB4LN1000030	0
uk funky	garage	5s1hAHyFBEHY8w3tndXxnF	Chuck Dem Gee	Round & Round	GB4TE1000065	3
uk funky	garage	435jtsP1ANPpgFwQQxaP5P	L.R. Groove	The Key	GBLFP1029336	0
uk funky	garage	6evpSMqyStlsM70PT7lVTM	Natalie May	Sunday Afternoon	QZK6N2047016	3
uk funky	garage	7hZhlVqHGE0LCEnVTQf7lP	DJ IC,HARDIHOOD,Native Tribe	Vector EP - DJ IC Dub Edit	GBENT1688510	1
uk funky	garage	420HZAJi9wrO6CGM4uu2lw	S-Tee,Shantie	Skank	GBLFP2024786	14
uk funky	garage	5nlOnRGgf46AmVzyAPDPyh	Bakongo	Tribal Warrior	GBRYX2000278	21
uk funky	garage	282vZsRKIi1GoQwTiusZfg	Hannah Liston	Embrace Me - Crazy Cousinz	GBQEK0900013	0
uk funky	garage	2Q2eL2l7eIbuFETHiKUx4O	Funky Twinz	Calypso (Feat. N.Kay)	GB7FX1000002	5
uk funky	garage	5aXXkE152KIhVfxoQ3WBUu	Tadow	Pussy Wet	USTC60821396	2
uk funky	garage	3Kl3icQ3aueRYekqdaNx4a	Pestman,Tanesha	My Body - Vocal Mix	GBQLP1000432	0
uk funky	garage	6LSPi6W10hF8Kbm2qcnsQ1	TVG	Night Train	CAU111400857	0
uk funky	garage	6LIeQ9oxX2NuTQOVPdQonM	Young Don	On the Road	QZAPG1812869	0
uk funky	garage	3brvzX1FMfjAlQfAEoljou	Supa D	Ride Out Wit It.	USCJE0512053	0
uk funky	garage	3OSLqFTDn0pWetXdnrHpmR	R1 Ryders	Slo Mo	DEZ651720837	0
uk funky	garage	47vtqwCuAOR7Aft0fjaoGP	Illmana,Logan	Paradise - 2018 Mix	GBLV61727901	0
uk funky	garage	3eumho9NIsKdKE3U694qcK	N10-Tainment feat Ruth	I Pray	GBLFP1038294	0
uk funky	garage	2kKvXDCcWr4JtVp0oTwtGO	DJ Spookz	Fate	GBUDY1312603	0
uk funky	garage	5mtndrXXo37KyRhTrOTDtX	Naughty Raver	Sunshine (Ukg Radio Edit)	TCABI1240431	0
uk funky	garage	07MZ7KOPskFA2cdw35DjH4	Garrison Hawk	Sweet Music	uscgj1094795	4
uk funky	garage	1mlGjD9WjL9ZTXOCaFsNok	Zander Hardy,Priceless	Prison - feat. Priceless	GBCPZ1306983	2
uk funky	garage	0sM0xzlL6bqvVLzbFN76LT	Lapo Numa Crew	Junglist	ITH641022581	2
uk funky	garage	6X6LIhmk6XVblq7meVQ4Kn	Roska,なかむらみなみ,Chris Lorenzo	Pree Me (Chris Lorenzo Remix)	JPS801950857	45
uk funky	garage	5X10EqvGyepBUl8U5tZ7Ll	Jook 10	Fire	FR10S1828960	11
uk funky	garage	6aK9ltNssyBsh0C6Q9ZsVZ	Sticky,Kele Le Roc	Things We Do for Love	GBSZR0700001	47
uk funky	garage	1Y8R1CKdai0oycCf6K0sjh	Wookie,Lain	Battle	GBVN81700031	48
uk funky	garage	4pS0WSGc8hOMgP48EwhmS6	Underground Collective	Be Alive	UK5GH1501917	0
uk funky	garage	3TRZ9MV8Q6GR5R85zALdFe	Slackk	Hundred Flute	BEZ351500339	1
uk funky	garage	0GD6JffHneHjk4B5ZmypUh	Princess Nayah	Sweet Melodie	FR6V80680689	0
uk funky	garage	4JWIu2TXNX4h7fKilMPM33	Dotstar	Xpensive - Original	GBG8J1100002	8
uk funky	garage	6pDm0cw2nNnwroBGWYVqzA	Jamie George,Roska	In 2 Minds (Roska Remix)	GBYFC1000129	15
uk funky	garage	1JG15Rq7D72eqSW7r8y1Fq	Delerious	Shakin	GB-SMU-15-55294	0
uk funky	garage	0zs5YnKEtgX0it6dko2IAl	Kentphonic,Rowick Deep	Happiness - Rowick Deep Remix	ZAM760800021	6
uk funky	garage	5K3mSFS3Lw2Io5yVucVjw8	MAK 10	Handles (Original Mix)	GBNV71200031	0
uk funky	garage	6Sco2yacOBjVf3WmSVgjMW	Rachel Ryan	Tease Me - Richard Dolby Remix	GBKQU1143066	0
uk funky	garage	1ZFJEdIdBxonnTasImLPZF	SMI	Back to reality	QZRP52140151	3
uk funky	garage	2j3IAq3rqf7qAfMb9R7HCG	Pastor Mbhobho	Ayobaness	DECQ11001401	1
uk funky	garage	5vQcvMTyjMWijV5RE8R7Hj	Razzler Man	Renk Dread 2018	UKA9G1700015	13
uk funky	garage	2Qhi7R5q00Lexc5r4DELe6	Big Man Zest	Who I Am	GBS5P1000001	0
uk funky	garage	2EmwwCLujj805vgyKf2evA	Kashmir Kid	What I Rep	GBZJC1100114	0
uk funky	garage	6aykUGbGRd23YUrMYYOclI	Lil Silva	Making Sense	GBENL1802241	37
uk funky	garage	3eUMoYc9WLzvt98HeR3buP	Gremino	Lush	USW9S1100013	0
uk funky	garage	4KIBinksSTEcsonnaq2K2l	Mr Tickle	Predator - Original Mix	GBYFC1000021	0
uk funky	garage	0SDOAZ7N1lFDiM6BgwrzYN	Champion & Ruby Lee Ryder	Sensitivity	GBHLW1111402	3
uk funky	garage	3mQQfBTJLzOJCoRTgw6DIF	Sami Sanchez	Sirenz refix	GBHLW1210500	0
uk funky	garage	6XxsgyoiPeKq5uctIAiqLJ	Donea'O	I - Seamus Haji Soul Love	GBDVG1100269	1
uk funky	garage	7apBnpd7RedOek7pEbprYw	Mellow Bee	The Hunter	GBZ480111110	0
uk funky	garage	4W7pSezkbbWWQIiRsiNxoW	Funky Dee	Are You Gunna Bang Doe?	GBCFZ1000452	36
uk funky	garage	7rk39CaSjaGsmt7KiI6HYB	Aphrodisiax,Sabrina Chyld,Ron Trent	Free - Ron Trent Remix	GBKPL1351976	6
uk funky	garage	0O5A6LLyzQfW7uEkKO4mqL	J. Bevin	Jump Up	GB6FV1000005	0
uk funky	garage	0XUwnxLFtDkzyTrLhKOZoh	MAD 1	Money Train	USQY51049103	0
uk funky	garage	4nTWlJcs3S1cxnXTTnWu2n	MJ Cole,High Contrast	Pictures In My Head - High Contrast Remix	US23A1500667	56
uk funky	garage	5duX2VUOJZHG2eEEwOvn5i	Maxwell D,Ruwanga,Zoh	Drop N Get Low (feat. Zoh)	US3DF1722398	26
uk funky	garage	2e0CICBY2qqYxVpmdJw2zh	Footsteps	Up All Night	DENQ81400526	0
uk funky	garage	0amlI2JWPEfxioAcc7kVSJ	K.I.G	Head, Shoulders, Kneez & Toez - Radio Edit	GBUM70902107	45
wonky	garage	4ZOv9mx6Lz7RRaBFi5UNaE	Nosaj Thing	Aquarium	USTC10662957	55
wonky	garage	5vrHoWD5lD0FcD9iDs1isg	Mono/Poly	Dive Out	QZ93L1956129	41
wonky	garage	1CfCme9SvYiCwegwOS6rKH	Shlohmo	The End	QMR6U1800062	52
wonky	garage	6TEP1Bu3fgdbW1yaoWxVVU	Dibia$E	They Act Brand New	US6680913584	38
wonky	garage	6AREaZnvTR7XPabLVy2Zgz	Slugabed,Miles Spilsbury	curl your toes, clench your fists	UK9AV2100502	22
wonky	garage	68trepkl4QvAJQdmT2BkH3	Dimlite,efdemin,DJ Koze	Can't Get Used To Those (Kosi Edit) | Ohara - mixed	DEG931591362	39
wonky	garage	2lp7YIPGy3eRKpiWd0LIE3	Devonwho	choco / mog	QMHG41693005	36
wonky	garage	3BnWbAqFBVLojtST2KDeCf	Samiyam	Italy	QMHG41328011	43
wonky	garage	6pFsYKPltQ3O8Jg0ChL07a	Teebs,daydream Masi	Universe	US25X1902308	47
wonky	garage	5mzoBYJM5WKAMQEOHpcgsx	TOKiMONSTA,Anderson .Paak	Realla	US25X1086736	62
wonky	garage	3KsS9NkC5ZlPAIWpGoL5Sx	Flying Lotus	Crust	GBBPW2100108	65
wonky	garage	3OuXO3ge84CRriztlXAUlj	Ras G	Dirty Cutlass	US6680916679	42
wonky	garage	7hgue2CGpzs1SCP9VswVyJ	Machinedrum,Freddie Gibbs	Kane Train	GBCFB2000356	50
wonky	garage	4ztAFM94T6J0UGlCgI0ZwH	Take	Neon Beams	US25X1080902	19
wonky	garage	56TEGs0vJWOENuIaPrkdU7	Dorian Concept	Booth Thrust	US25X1900981	32
wonky	garage	0Ip2pWYQmo8NUxKql20QPk	Lone	Jaded	BEZ351400043	56
wonky	garage	0LuCswQI54QlK6EVez06Bw	S.Maharba	W.I.G.T.S.	USYBL1200364	40
wonky	garage	5FWPdgtQACI6DPE2CBPUpm	letherette	Woop Baby	UKJW31800008	52
wonky	garage	4TjJb99YzKP2zSAOUOOeSM	Shigeto	Detroit Part II	US2J71700101	41
wonky	garage	5kZHE8Ej3Ev5M6bw53prYa	Daedelus	Special Re: Quest	US25X1090020	44
wonky	garage	2x1Y1lWgQgTkLFEmcAyu2R	Hudson Mohawke	Chimes	GBBPW1400187	44
wonky	garage	4xRxoDdkC1z55jlQy9SIa3	Dabrye,Denmark Vessey	First Law of Nature Rock Day (feat. Denmark Vessey)	US2J71700318	45
wonky	garage	3K5yco4dmG5L3mR554riLv	Lapalux,Kerry Leatham	Without You (feat. Kerry Leatham)	GBCFB1207506	8
wonky	garage	7GmhZ73EtMtL8hM57aaNGs	Paul White,IYAMAH,REMI	Smile (See the Light)	BEZ352000106	44
wonky	garage	5wuMgzTz4CEypdWabWjkLp	The Gaslamp Killer,Amir Yaghmai	Nissim	US25X1084065	53
wonky	garage	7vgqc59RExpWbQt15OeaIY	Computer Jay	Phantom	IEBAE1000110	8
wonky	garage	1pz1D2yLLKk4FRabp2r1ff	Afta-1	The Facts	uscgh0772908	32
wonky	garage	5Z6b7Mp2q7RPOkVKXVAGFM	Mike Slott	Simple Dreams of Simple Days	GB5P52000114	28
wonky	garage	0zvIcS17pQEaX9c30p1FjQ	Groundislava	Dark Planet	QMEW21700061	37
wonky	garage	6efax9vF5k0jRgD9GQKBFs	Robot Koch	Movement III	FR59R1858000	51
wonky	garage	2bpTXxBy8rBuZgaVKxfhKt	Architeq	Birds Of Prey	GBPUP0820001	7
wonky	garage	2rT6h8HuC7FiVZBZjKwkSI	Bullion	We Had A Good Time	GBENL1902585	44
wonky	garage	5afxMT80ZvKcrCeJCV2PXL	Mndsgn	Camelblues	US2S71438008	50
wonky	garage	0KSauoDHUIG8QAdINb2Txz	Onra	I Wanna Go Back	FR2VZ9900120	42
wonky	garage	26FCgeexaOFNZvzFuOL60O	Kidkanevil,Ocean Wisdom	Ewok	USA2P1508970	33
wonky	garage	3WfLsIeKFsLLnZSGaIEEt9	Free the Robots	Jazzhole	USYBL0700854	39
wonky	garage	0miQqXMJ6tVQoVcH6nH0Jj	Keaver & Brause	Awake	GBQCW0901106	0
wonky	garage	2tXjgWe7bLQdHDZG0JVsjg	Low Limit	Inspirational Jumpsuit	GBNRM0900122	4
wonky	garage	0TV7fHt0J6fwodmjDHLldN	Mux Mool	Get Better John	US2J71009907	39
wonky	garage	4HpdcCm7stwrCMd1mQMmET	Debruit,Alsarah	Jibal alnuba جبال النوبة	GBUQH1300043	33
wonky	garage	0CUJEDKDLddR0cojCVsXN1	Knxwledge	Sameolemeek	QZHN62028604	67
wonky	garage	7Gmyfr90pUYuwbTyJxcfDq	Illum Sphere	Ritual	GBCFB1504901	28
wonky	garage	6YU4cWBVJ4m9JFTGOprdon	Fulgeance	She Knew	FR0NT1703110	30
wonky	garage	3U8DW25FSajJzQXgApAJ0B	Clark	Lambent Rag	DEN962003560	48
wonky	garage	65BaG9VlAQjPQa7mD9vLso	Kutmah	Sativa	US2S71676009	15
wonky	garage	1SxhVB7MjGZl3PY33vN0CS	Cupp Cave	Kid's a Loner	GBKMS1200010	4
wonky	garage	3vy3sOpzkTWc3VsIBjgrrS	Flako	Gelis	GBT7D1100079	40
wonky	garage	1PKUVKUDXmeT8uu4Rb3f9b	Kelpe,Photay	All the Way Round - Photay Remix	QZMEN2081120	43
wonky	garage	7pM9cLbrgRGX1hHElTX92m	Lorn	Acid Rain	QM2PV1640378	66
wonky	garage	5VvonnKTzSVvfgCRycuQ6i	Pixelord	NFT Acid	QM6N22132907	19
wonky	garage	4fDCriKWBgR0FwAU4dY5rs	Prefuse 73	Afternoon Love In	GBBPW0100069	21
wonky	garage	5ZFslOkcftI1FCs88L99qn	Lukid	Drip	GB5P51900158	28
wonky	garage	71EgctNIXkFs6d0v20rX5N	Flyamsam	The Offbeat	US2J70907509	24
wonky	garage	7jMd3zoAxThAosbsbrCXwa	Ad Bourke,ROTLA	OSTIA 1982	ITAF21600091	11
