,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
5762,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Silent Cabin,Sleeping Halls of Frozen Tears,10,USA2Z1901072,https://www.youtube.com/watch?v=FOwMb96tzp0,243
3717,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Necropsycho,Sator Arepo,Chromatec",Surrealismus - Original Mix,22,GBKQU1444887,https://www.youtube.com/watch?v=CYVEDmikuRU,928
7822,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,"Scratcha DVA,Alahna,DJ MA1",I'm Leaving - DJ MA1 Remix,28,GBKPL1817465,https://www.youtube.com/watch?v=vqD6a969PjQ,2875
13968,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,Tomas Heredia,Dandelion Rain,38,NLF711906891,https://www.youtube.com/watch?v=J1HrQTDOj94,7163
3751,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Cosmo,Acid Monste - Original Mix,13,GBLV61418226,https://www.youtube.com/watch?v=I6G9kLiSUHA,264
1705,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Hudson Mohawke,Chimes,43,GBBPW1400187,https://www.youtube.com/watch?v=k_MWuP2Qj7U,5904116
16044,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,The Inexorable,I Like You,7,NLD919800372,https://www.youtube.com/watch?v=Iy0Jaa3gPVY,625
1713,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Silkie,Limits,40,QM8UU1400025,https://www.youtube.com/watch?v=eyWnA6wdBMo,8954
9916,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Farben,As Long As There's Love Around,26,DELA21100080,https://www.youtube.com/watch?v=n53XaM2n5sA,38971
5822,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Benny Royal,Dani Hageman",Tigereye - Original Mix,24,GBEH41594375,https://www.youtube.com/watch?v=maUAtjeiZDE,2839
5832,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Silvio Luz,Achex,Jennifer Dawn",Unity,12,QZPLR2061463,https://www.youtube.com/watch?v=B3XTrch6u2E,17167
11981,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Chardy,Komes",Harmonica Boy (Dance With Somebody) - Radio Edit,24,AUNV01500419,https://www.youtube.com/watch?v=bv0LjJZrGA0,139872
11982,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Trifo,Simon Milan",Away from Me,24,TCACL1611464,https://www.youtube.com/watch?v=9MLstAWk_70,91734
16082,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Hopes Die Last,Promises,36,CH6540841936,https://www.youtube.com/watch?v=pbaM-Az6tZo,152763
9946,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Ilkae,Self Portrait 3,13,QZES81886289,https://www.youtube.com/watch?v=Vcy19RqYUeA,142
9954,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Roby Pinna,Billy More",My Rhythm of the Night - 2005 Roby Pinna Radio Vrs,9,QMFME1340408,https://www.youtube.com/watch?v=IBw6678WTTA,51720
14061,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Solano,Critical Pumpa - Klopfgeister Remix,7,USA2P0794844,https://www.youtube.com/watch?v=GrXrKysJpbs,688
3828,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Ophelia's Dream,Danse macabre,34,DEZ901501768,https://www.youtube.com/watch?v=Zoe0yQoOH18,180133
9981,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,Roby Rossini,Tanz Bambolina - Prezioso & Marvin Radio Edit,42,ITL010300459,https://www.youtube.com/watch?v=9bzjVyWVEJY,43144
7935,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,FaderX,Lose Yourself,27,NLWV71900029,https://www.youtube.com/watch?v=M1M6jp5M5uo,45653
16130,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Escape The Day,Derailed,33,SEYOK1609178,https://www.youtube.com/watch?v=9xTR7GmW4Hc,111445
7952,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Assix,Sick Of This,19,USLZJ2091052,https://www.youtube.com/watch?v=NZilwtLdgMI,38222
14096,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Nerso,Intergalactic Voyage,9,USA2P1815258,https://www.youtube.com/watch?v=Mv22fdUPGK8,12041
1820,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,"Wideboys,Dennis G.",Sambuca (The Return) - Radio Mix,39,GBCFZ0800459,https://www.youtube.com/watch?v=J8FKEIaAMzQ,49832
3868,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,"Attrition,Technomancer,Angst Pop",Narcissist - Id Mix by Angst Pop Feat. Technomancer,14,GBPY91200243,https://www.youtube.com/watch?v=UWnFDKsxW3Q,967
14117,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Noise Zoo,Brandon Mignacca,Kamelon",Sunlight (ASOT 1019) - Kamelon Remix,31,NLF712105309,https://www.youtube.com/watch?v=EqiEge-crao,3198
16178,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Suzanne Palmer,Home - Offer Nissim Part 1 Remix,21,USQY51365062,https://www.youtube.com/watch?v=21Xrwpo0C1M,310210
12083,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Bass Patrol,Nothing But Bass,27,USJB10400721,https://www.youtube.com/watch?v=85M-Fo_BVlo,84309
14138,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,Leonard A,Cygnus (WYM375),25,NLD682102603,https://www.youtube.com/watch?v=m6I38kwG1Co,10778
7999,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Icon Of Coil,Shelter,33,US57M0530404,https://www.youtube.com/watch?v=6UdOJAvV-cw,173783
5952,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,"Dodge & Fuski,Virus Syndicate",Flat Line,43,FR10S1793737,https://www.youtube.com/watch?v=jmEhLqFpzqU,60834
12097,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,"Dynamix II,Breezy Beat MC",Just Give The Dj A Break,21,USEPW0800436,https://www.youtube.com/watch?v=TYgV6xLuK1A,21484
1863,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Project Bassline,Drop the Pressure - Jack Beats 'rinsed Out Rave' Remix,15,GBJLH0703695,https://www.youtube.com/watch?v=ESYMmYrFYS8,6807
10055,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Shafty,Deep Inside - Of You Soul Trance,9,DEA310907681,https://www.youtube.com/watch?v=nHCFRqiMp4k,29656
5961,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,"LOOPERS,Seth Hills",Out Of Control,38,NLM5S1900636,https://www.youtube.com/watch?v=lYkSmXDLdXw,503587
3937,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Katharsys,Dirty Like A French Man,18,NLCK41036737,https://www.youtube.com/watch?v=1V1xIcH3iO8,131015
3940,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,"Fragz,Hijak MC",Capsize,17,GB8KE1856121,https://www.youtube.com/watch?v=ajo4g-nprGk,994
8047,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,"Massiv In Mensch,Patenbrigade: Wolff",Tanzmusik 2.0,13,SE2RD2000101,https://www.youtube.com/watch?v=wL8cYmyIzQA,7595
1930,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,"Thorsten Quaeschning,Ulrich Schnauss",Main Theme,28,GBH5A1002822,https://www.youtube.com/watch?v=2hZ4Cuw5p08,4288
16272,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Tamer Fouda,Odyssey,21,US83Z2114111,https://www.youtube.com/watch?v=WE6CS5K4ci4,381
10129,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Be Noir,Give Me Your Love - London Mix,13,ITI029800119,https://www.youtube.com/watch?v=R1o4iLh89os,781
3990,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Battlejuice,Low Life on the Highway,43,QZFYZ1925589,https://www.youtube.com/watch?v=jcupHBak2vU,349437
6040,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Waldeck,Memories,30,AUF921100053,https://www.youtube.com/watch?v=zM39EUa1uQk,810799
1946,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Peter Baumann,Valley of the Gods,19,DELI51602021,https://www.youtube.com/watch?v=dfft6zBp8Fc,2184
16287,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Red Snapper,Crusoe Takes a Trip,40,GBBPW9600147,https://www.youtube.com/watch?v=4idVcK5Ayzk,5911
6055,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,"Savages Y Suefo,[dunkelbunt]",Ballroom Breakers - Dunkelbunt Remix Radio Edit,17,DEEQ71206610,https://www.youtube.com/watch?v=zjQ1Ja-qKkk,373
8107,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,Turntable Orchestra,You’re Gonna Miss Me - 1988 Mix,29,GBDLM1290172,https://www.youtube.com/watch?v=Tz6PSCLWKNM,14923
8111,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,R.I.P Productions,Oh Baby,26,GBESM1100001,https://www.youtube.com/watch?v=1U4JCGfCkdk,18358
12208,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Deadbeat,Ain't no More Flowers,34,DEU671502617,https://www.youtube.com/watch?v=NJgPDcVQHgk,2685
14256,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Killerwatts,Vini Vici",Colors,37,GBKQU1737228,https://www.youtube.com/watch?v=F1TFx7sV-oo,26147
4024,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Street Cleaner,Murdercycle,35,QZAPG1893267,https://www.youtube.com/watch?v=eeKriDpiuFU,16568
12229,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Thomas Fehlmann,Window,24,DEU671800099,https://www.youtube.com/watch?v=vAr0-A4cMzs,8647
6092,electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Solitary Experiments,Stars,36,DEBZ71300478,https://www.youtube.com/watch?v=ibVAwXWG0e8,275869
14286,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Relativ,Out of Range",Hellraisers,21,GBKQU1980807,https://www.youtube.com/watch?v=LpD98kJ0KYk,10633
10210,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,kenta-v.ez.,ListENiNg to spEEDcorE turNs you iNto A fuckiNg idiot,15,JPS801405895,https://www.youtube.com/watch?v=lcSEU3e-kOU,46752
16358,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,A Forest Mighty Black,Rebirth,38,DEM099900030,https://www.youtube.com/watch?v=PRnd4FNZBKw,12283
10219,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Mikki,Dance Lover - Extended Mix,12,NLP431050464,https://www.youtube.com/watch?v=3vvK18ZvyhU,2441
6139,electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,X Marks The Pedwalk,Masterpiece,19,DEVF71600006,https://www.youtube.com/watch?v=mkoMJ4MGrGs,17357
8190,ghettotech,spotify:playlist:0zturCsng8jMo3Pf2EXufv,Dopplereffekt,Superior Race,32,NLL560701153,https://www.youtube.com/watch?v=bh2tMKg2NQ4,202045
4095,death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,Pharmakon,Body Betrays Itself,20,US5NR1411703,https://www.youtube.com/watch?v=zUtuYD7eBf0,11817
