genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Lützenkirchen,3 Tage wach - Original Extended Mix,6,DEUM70802432,https://www.youtube.com/watch?v=eSDuPne_OoQ
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Radio Slave,Marco Faraone",Don't Stop No Sleep - Marco Faraone Remix,45,GBLTF2000126,https://www.youtube.com/watch?v=N8_wFEJ_kY0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Agoria,Blasé",You’re Not Alone,51,FR00Y1800048,https://www.youtube.com/watch?v=FbmKWHEFe0k
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Kaiserdisco,Spule,45,DEPU61806201,https://www.youtube.com/watch?v=__lqowe-VKM
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Jay Lumen,Aura,45,DEH742168459,https://www.youtube.com/watch?v=FwDOJhlTfMY
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Dominik Eulberg,Essáy",Dream Machine,48,DEBW21700157,https://www.youtube.com/watch?v=MMNIvAuT9Sg
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,John Tejada,Unstable Condition,39,DEU671100088,https://www.youtube.com/watch?v=72Ply-evLO0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Matador,ARTBAT",Apollo 11,46,FR10S1946291,https://www.youtube.com/watch?v=tmjN49jEDzQ
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Ramon Tapia,Kai Tracid",303 State,49,DEY472085283,https://www.youtube.com/watch?v=FBmT2_SxXeI
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Kollektiv Turmstrasse,Sorry I Am Late - Extended,53,DEDH71500021,https://www.youtube.com/watch?v=ghAEFnxCqdY
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Slam,Vapour,36,GBBVL1704821,https://www.youtube.com/watch?v=XGYIQuWTgaI
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Ron Flatter,Amantes Amentes,48,DEH742050505,https://www.youtube.com/watch?v=0wERoPq34g0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"M.A.N.D.Y.,Booka Shade",Body Language,37,DEBE70500125,https://www.youtube.com/watch?v=VaQXQdh3698
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Spektre,Juliet Fox",Thinking About You ft Juliet Fox - Original Mix,45,US7NS1900009,https://www.youtube.com/watch?v=HW0QVMhahZ8
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Oliver Schories,Jan Blomqvist",Packard - Blomqvist & Schories Sunrise Mix,51,DEY472083912,https://www.youtube.com/watch?v=YziSb3KR2B0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Andreas Henneberg,Skirmish - Original Mix,34,DEY470940505,https://www.youtube.com/watch?v=zXfu4CMIiQM
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Gui Boratto,Azzurra,41,DEU670800170,https://www.youtube.com/watch?v=WEdZqxHmXlg
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Nick Curly,Underground - Dennis Ferrer Remix,28,GBCPZ1206563,https://www.youtube.com/watch?v=jpd_Hdm2CTs
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Marek Hemmann,Gemini,47,DEDU60900008,https://www.youtube.com/watch?v=mks-GWdT-Ok
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Monika Kruse,Latex,51,DEBG52100050,https://www.youtube.com/watch?v=j7a4ZX2GY2k
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Mark Knight,Rene Amesz,Tasty Lopez",All 4 Love (feat. Tasty Lopez),48,GBJAJ2001948,https://www.youtube.com/watch?v=2-a93RR9L4w
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Florian Meindl,Anml Mthr",Mindhunter,25,DEKB72050316,https://www.youtube.com/watch?v=MuLOgl5CK7Q
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Marc Romboy,Stephan Bodzin,Adriatique",Atlas - Adriatique Remix,46,DEU671601761,https://www.youtube.com/watch?v=Gq4NSDcbmsI
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Pleasurekraft,Tarantula - Original Mix,47,US7NS1700006,https://www.youtube.com/watch?v=n4zjPR5HjCg
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Koen Groeneveld,Lost But Not Forgotten,40,GBLV62014016,https://www.youtube.com/watch?v=gxQ8E0CYHGk
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Alan Fitzpatrick,Patrice Rushen",Haven't You Heard - Fitzy's Half Charged Mix,55,GBAYE2000096,https://www.youtube.com/watch?v=_1d8O4iU8wc
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Robag Wruhme,Calma Calma,38,DEU672000573,https://www.youtube.com/watch?v=QV28kb2Mh9s
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Max Cooper,Parra for Cuva",Hope - Parra For Cuva Remix,51,GB45A1801397,https://www.youtube.com/watch?v=Ka4VsCXJzCQ
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Oliver Koletzki,Jimmy Sax",No Man No Cry - Jimmy Sax Version,64,QZ5FN1716855,https://www.youtube.com/watch?v=YjuMv1PqeOc
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Der Dritte Raum,Acid Pauli",Swing Bop - Acid Pauli's Kozmik Remix,39,DEKB71639726,https://www.youtube.com/watch?v=xtqt4X95v2Y
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Âme,Rej,42,DEEC31000004,https://www.youtube.com/watch?v=VkWg1xOQwTI
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Stimming,Ben Watt,Julia Biel",Bright Star - Sunset Mix,38,GBFYT1000003,https://www.youtube.com/watch?v=ASYJK-3PHPE
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Monkey Safari,Safe,53,NLEW22000001,https://www.youtube.com/watch?v=mmLfgKDCsHs
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Wehbba,Eclipse,37,GBUR61700162,https://www.youtube.com/watch?v=aWA14aoWQA0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Sascha Funke,Mango,44,DEAE60800703,https://www.youtube.com/watch?v=w1mUAVPaX98
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Popof,Do You Want Me,40,FR6V80361380,https://www.youtube.com/watch?v=3ugbGKGFySg
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Namito,Stone Flower - Original,39,US83Z1911228,https://www.youtube.com/watch?v=z_TbwnaE7BY
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Eelke Kleijn,Ost,Nora En Pure",Lost Souls - Nora En Pure Remix,41,NLF711908562,https://www.youtube.com/watch?v=KXvGQ8607i0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Gorge,Onisha,36,DEY472171503,https://www.youtube.com/watch?v=Bvc2HbTkLzI
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Tim Engelhardt,Sawtooth Orchestra,34,DEY471881114,https://www.youtube.com/watch?v=fEhALH4_o0k
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Catz 'n Dogz,Gerd Janson",Modern Romance,47,DEVY92000187,https://www.youtube.com/watch?v=RvGtKLztSzM
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Joseph Capriati,Eric Kupper,Byron Stingily,Frank Wiedemann,Toto Chiavetta",Love Changed Me feat. Byron Stingily - Frank Wiedemann & Toto Chiavetta Garage Remix,35,ITTQF2100003,https://www.youtube.com/watch?v=qmlM6rzEQJM
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Roman Flügel,Wilkie,39,DEU671401799,https://www.youtube.com/watch?v=WTBsxt-Zshc
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Nicole Moudaber,Eats Everything",Big Dipper,36,USA2P2102608,https://www.youtube.com/watch?v=E7BqOResPDo
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"AKA AKA,Junge Junge",Vallut Bass,19,DEN062003789,https://www.youtube.com/watch?v=0p3TTCyBqlo
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Shlomi Aber,Tilim At Night,22,IL4092107701,https://www.youtube.com/watch?v=dWlrgyltg88
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Cirez D,Glow,45,GB6CP1000024,https://www.youtube.com/watch?v=vpPruqqfWQk
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Gabriel Ananda,Participants,41,NLHR22001043,https://www.youtube.com/watch?v=4b8JLq2ATrQ
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Martin Buttrich,Enough Love To Hate It,30,DEHE41000009,https://www.youtube.com/watch?v=hQVC2xy21io
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Riva Starr,Phebe Edwards",Love Divine (feat. Phebe Edwards),40,GBCPZ2119490,https://www.youtube.com/watch?v=N-J5_8IBVu4
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Marc DePulse,Boe",Westbalkon,35,DEBL61299213,https://www.youtube.com/watch?v=XUW5UQEvTXo
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Dirty Doering,Casino Aquatique - Original Mix,48,DEY470940518,https://www.youtube.com/watch?v=y4jpzxZv5Zo
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Tigerskin,Jack Jenson,Lazarusman",Golden Girls,31,DEGL61600316,https://www.youtube.com/watch?v=8fVuxTHcK3Y
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Cari Lekebusch,Compuphonic,Kolombo",Shaded - Compuphonic & Kolombo Remix,26,CAT390700239,https://www.youtube.com/watch?v=mbEKBucPwTM
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Mario Ochoa,Terra,28,CA7KO2100005,https://www.youtube.com/watch?v=lY_g24bxeS0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Patrice Bäumel,Adana Twins",Roar - Adana Twins Remix,51,DEPX41800283,https://www.youtube.com/watch?v=Ll7PKO9s0ec
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Johannes Heil,Exile 007 B2,37,DECH61700012,https://www.youtube.com/watch?v=bZKZJoLOrkw
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Matthias Tanzmann,Black Circle",Masina,31,DEX042000044,https://www.youtube.com/watch?v=9PjW6H4b7Nc
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Technasia,Green Velvet",Suga,21,GBJAJ1400839,https://www.youtube.com/watch?v=cqBjAjumna0
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Move D,Justin Carter",Leaves,39,GBWFX1700110,https://www.youtube.com/watch?v=ZKq0lNgsfJY
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Andhim,Hausch,49,DEBE71300117,https://www.youtube.com/watch?v=QqY3R582QDw
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Niconé,Sascha Braemer,Narra",Caje (Album Edit) - Orginal Version,54,DEKN60900319,https://www.youtube.com/watch?v=PEuctDTFz7g
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Victor Ruiz,Interstellar,40,DEBH21500009,https://www.youtube.com/watch?v=TA7CKxMCR00
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Tim Green,Moss,48,UKSP42100049,https://www.youtube.com/watch?v=_WMNUgGvWwc
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Pablo Bolivar,Garcia Smith",Tali,41,DEPI82014897,https://www.youtube.com/watch?v=cXI8a4W43EU
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Tube & Berger,Imprint of Pleasure,57,ES84B1310005,https://www.youtube.com/watch?v=XQdLjaBdUuk
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Tiger Stripes,Baby - Radio Edit,44,GBUR61700311,https://www.youtube.com/watch?v=VfX7wYsjL7c
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Green Velvet,Patrick Topping",Voicemail - Original Mix,48,USCEI1120731,https://www.youtube.com/watch?v=D7-DIrje0Fw
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Harry Romero,Revolution - Deep In Jersey Mix,37,GBCPZ1813584,https://www.youtube.com/watch?v=ilgKAuJEI4E
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Kolombo,Malikk",I Take Ya!,44,DEZ651704456,https://www.youtube.com/watch?v=-yfHI4E8nGA
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Todd Terry,Gypsymen,David Penn",Babarabatiri - David Penn Remix,37,CA7C61800138,https://www.youtube.com/watch?v=xttV_4mVi5w
tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Bart Skils,Superchumbo",All Over My Body,37,GBUR62000245,https://www.youtube.com/watch?v=bXshVOrkes0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Greg Downey,Bo Bruce",These Hands I Hold - Sean Tyas Radio Edit,23,NLF711504495,https://www.youtube.com/watch?v=pj2VHDOOEvA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Sean Tyas,Momentum,37,NLD682101755,https://www.youtube.com/watch?v=UHe3RC8xhn0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,John Askew,Niceto,23,NLD682101009,https://www.youtube.com/watch?v=iRapuzc_zbA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Billy Gillies,Chelsea Holland",Defender,32,NLD682103145,https://www.youtube.com/watch?v=NPAzSWqcBEA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Jordan Suckley,onTune",Tranceformations Anthem 2020,25,NLD682001843,https://www.youtube.com/watch?v=XCVPjpTMHGQ
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Liam Wilson,At That Point In Time - Mixed,18,NLD682004899,https://www.youtube.com/watch?v=f8rE5K01dE8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"UDM,Madwave",Ultraviolet - Madwave Remix,17,NLC731900563,https://www.youtube.com/watch?v=jJKGSBE7oVE
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Joint Operations Centre,Kate Miles,John O'Callaghan",Behind the Silence - John O’Callaghan Remix,25,NLD682100718,https://www.youtube.com/watch?v=Uasf8eoMaFs
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Metta & Glyde,iMi",You're In My Orbit,33,NLC732000328,https://www.youtube.com/watch?v=fLBsTMskAik
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Tempo Giusto,In Another Life,35,NLF712103212,https://www.youtube.com/watch?v=bNJA_0nBxTU
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,EverLight,Light the Way,11,NLD682102020,https://www.youtube.com/watch?v=VHvGRSFHp6s
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Jak Aggas,I See You,34,NLF711907071,https://www.youtube.com/watch?v=5Ow9okhrWz4
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Last Soldier,Ramin Arab",Feel The Paradise (ASOT 1023),25,NLF712106173,https://www.youtube.com/watch?v=7nLf9yXIwaU
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Maria Healy,Clouds,48,NLD682001622,https://www.youtube.com/watch?v=pz_Ov9S7Y_M
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Project 8,Liberty,14,GBWUL2064407,https://www.youtube.com/watch?v=m-d79MLH3is
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Daniel Skyver,Mettle,17,NLD682001197,https://www.youtube.com/watch?v=tnknTHpJS0M
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Renegade System,Predator,17,NLD681902651,https://www.youtube.com/watch?v=bJ_o9jZBzYI
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Maarten de Jong,Alone,23,NLF712100755,https://www.youtube.com/watch?v=W2sO4gt7-2I
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Michael Kaelios,Out of Sight,8,NLD681801407,https://www.youtube.com/watch?v=09_QcDt3TuE
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Scot Project,B (Baby) - Scot Project Remix,31,DEBL61320867,https://www.youtube.com/watch?v=PjirEpdKkKQ
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"André Visior,U.S-P",Hold Me,35,DEMA61903180,https://www.youtube.com/watch?v=AWguAqHAAsA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Shugz,All Systems Go,14,NLD681701673,https://www.youtube.com/watch?v=gqx_8ekGonM
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Zach Zlov,Ergo - Mixed,7,NLD682101545,https://www.youtube.com/watch?v=moy9qnBCgy0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Dennis Sheperd,Sunlounger,Giuseppe Ottaviani",I Can Feel - Giuseppe Ottaviani Remix,28,NLE712100232,https://www.youtube.com/watch?v=eynE7k_4L24
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Ashley Smith,Stay Right There,14,NLD682000081,https://www.youtube.com/watch?v=WxXeBSabuxQ
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Nick Callaghan,Sneijder",Murky (Sneijder Tech’ed Up Edit) - Mixed,5,NLD682004163,https://www.youtube.com/watch?v=Ft7IRHtTTN8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Vlind,Yelian",Patatas - Original Mix,14,GBKQU1530080,https://www.youtube.com/watch?v=QIE11dzw92o
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Andres Sanchez,RYDEX",Chance Encounter,13,NLQ881800021,https://www.youtube.com/watch?v=zOHeNQLHD6U
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Paul Webster,Angelic Amanda,Sean Tyas",Time - Sean Tyas Remix,11,NLF710903716,https://www.youtube.com/watch?v=V5pcFujHNuc
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"David Rust,Renegade System",Don't Give Up,19,NLD681903029,https://www.youtube.com/watch?v=BFAJu9xeekE
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Iain M,Odysseus,8,NLD681902654,https://www.youtube.com/watch?v=2Dmp58HxKl0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Corin Bayley,Release the Night,11,NLD682102113,https://www.youtube.com/watch?v=bzzQiZSMOZw
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,The Cracken,Drive Away,9,NLF711801237,https://www.youtube.com/watch?v=gFiSiIDnhGw
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Casey Rasch,Something More (VONYC Sessions 771),14,DEQ692100985,https://www.youtube.com/watch?v=jRY6xUuqTNw
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Mark Leanings,Whatever Happens - Arctic Moon Remix,3,NLF711203652,https://www.youtube.com/watch?v=MFGYJ_L4T8A
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Gary Maguire,Stereo Wildlife",Always Different - Radio Edit,4,NLF711205882,https://www.youtube.com/watch?v=op05SG7vudY
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Allan Morrow,Escape,11,NLD682102754,https://www.youtube.com/watch?v=QCk0mjfECo8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,R.E.L.O.A.D.,Drop Me,11,NLD682102876,https://www.youtube.com/watch?v=AF5hXa-lhYg
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Yakooza,DJ Wag",Cocaine - DJ Wag Mix,26,GBLV61926456,https://www.youtube.com/watch?v=NJfQ0xWdpww
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Ikerya Project,Neo Terra - Original Mix,5,NLC731600230,https://www.youtube.com/watch?v=AkxUgkF5H70
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Pathfinders,Asado,19,NLF712003355,https://www.youtube.com/watch?v=wZrkibjVHr8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Mr. Pit,Sean Norvis,Justine Berg,Erick Fill",Afraid To Feel - Erick Fill Remix,42,GBKQU1807488,https://www.youtube.com/watch?v=rt5gAQF9BC0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Impulse Wave,Fall To Dictators - Radio Mix,2,GBKQU2029689,https://www.youtube.com/watch?v=-M_Mu7sJ_yI
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Lucas Deyong,Forza (ASOT 967),3,NLF712006466,https://www.youtube.com/watch?v=553_Fw-Nz9I
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Microbots,Cosmic Evolution,12,DEH741306644,https://www.youtube.com/watch?v=MNycI0H9shw
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Rinaly,EpicFail,Jennifer Rene",A Promise Forever,26,NLD682003802,https://www.youtube.com/watch?v=oM311E6aHyk
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Passenger 75,Cat Martin",No More Road To Run - Radio Edit,13,NLC731410149,https://www.youtube.com/watch?v=8Adc8pv5ua8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Astura,Orion’s Belt [ASOT 093] - Original Mix,0,NLF711311824,https://www.youtube.com/watch?v=Xemy9nooDcs
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Tom Exo,Rainbowland,15,NLQ882000006,https://www.youtube.com/watch?v=g2j3WIse3mU
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Cameron Mo,In The Bones (Mixed),7,NLD682101538,https://www.youtube.com/watch?v=GNt_0GQHoxg
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Active Limbic System,Alexey Sonar",Karahana - Alexey Sonar Remix,1,NLF711403300,https://www.youtube.com/watch?v=h2RcjyDIvvM
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Second Sine,John Askew",Ipanema Girls - John Askew Remix,14,NLD681904321,https://www.youtube.com/watch?v=sA-L3ENca8M
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Yisus Madrid,You Are Mine,1,GBKQU2159210,https://www.youtube.com/watch?v=HHNR-VaPpx0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Carlos De La Garza,Serendipity,0,DENP31500263,https://www.youtube.com/watch?v=KovYnW9fpQw
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Cosmic Heaven,Andromeda (ASOT 941),4,NLF711913203,https://www.youtube.com/watch?v=6-czuWFS7AA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Greg Downey,Alex Di Stefano,Chris Schweizer",Among Us - Chris Schweizer Remix,21,NLD682103240,https://www.youtube.com/watch?v=4NO_dU-YIcA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Sean Tyas,Lo-Fi Sugar,Darren Porter",The World - Darren Porter Remix,34,NLF711204284,https://www.youtube.com/watch?v=HHusapx5hwo
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,John Askew,Mezcal,23,NLE712000753,https://www.youtube.com/watch?v=QyrTgP5PnPE
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Billy Gillies,Starlab,28,UKRMQ2100296,https://www.youtube.com/watch?v=IxUw-OdMfic
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Jordan Suckley,Sam Jones,A.r.d.i.",Hijacker - A.R.D.I. Remix,20,NLD681600446,https://www.youtube.com/watch?v=tRB5d031aTg
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Liam Wilson,Liliia Kysil",Beside You,17,NLD682102106,https://www.youtube.com/watch?v=r8aEU5tXxMs
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,UDM,Collider,13,NLF712000899,https://www.youtube.com/watch?v=7cBy-59UZQ0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Joint Operations Centre,Kate Miles,Cold Blue",Behind The Silence - Cold Blue Remix,23,NLD681802814,https://www.youtube.com/watch?v=LlPvZy8P4sA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Metta & Glyde,Maxine",All On The Same Road,25,NLC732100255,https://www.youtube.com/watch?v=bsc4AK8cxVo
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Tempo Giusto,The Oasis,35,NLF712011909,https://www.youtube.com/watch?v=kbFwkWG4XoI
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"EverLight,Ed Lynam",Mamba,10,UKRMQ2100734,https://www.youtube.com/watch?v=sJNjxfWIXL4
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Jak Aggas,The New World,22,UKRMQ1900042,https://www.youtube.com/watch?v=MFHjQ1Zy4Js
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Last Soldier,Ramin Arab",Rendezvous - Original mix,17,DEZN82102660,https://www.youtube.com/watch?v=zY9MMQ9uf6M
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Maria Healy,Mimosa,44,NLD682003093,https://www.youtube.com/watch?v=E49KpLysFlY
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Project 8,Means & Ways,12,GBKQU2055481,https://www.youtube.com/watch?v=YixCjUrTZ_0
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Daniel Skyver,Time To Go (FYH268),12,NLF712107366,https://www.youtube.com/watch?v=Fy9w7K8bzPU
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Maarten de Jong,Intense,34,NLF712001952,https://www.youtube.com/watch?v=Yl3eOIUwjKA
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Michael Kaelios,Requiem - Mixed,5,NLD682003440,https://www.youtube.com/watch?v=NXddfSqhP4A
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Scot Project,Eats Everything",U (I Got A Feeling) - Eats Everything Rebeef,21,NLF711803303,https://www.youtube.com/watch?v=0ZSCVi-eLgQ
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Shugz,David Rust",State of Emergency,12,NLD681900710,https://www.youtube.com/watch?v=aoM-3xaX9R8
tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,André Visior,Speed Up (Luvstruck 2002) - Radio Edit,31,DEA610200325,https://www.youtube.com/watch?v=AprMl7DY2sw
