genre	pl_id	t_id	artist_name	track_name	track_pop	track_isrc
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	3fyTJSabTWvblSn3si6niS	Florian Meindl,Anml Mthr	Mindhunter	25	DEKB72050316
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	426lDtGrejS1wga7gmAmDv	Oliver Koletzki,Jimmy Sax	No Man No Cry - Jimmy Sax Version	63	QZ5FN1716855
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5l3TZLe5uEk7vdXbHghZZW	Âme	Rej	42	DEEC31000004
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	3TTsR15N3XY4G6z7F4eMwF	Max Cooper,Parra for Cuva	Hope - Parra For Cuva Remix	52	GB45A1801397
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4h8db5gKkERqYheXHYjpU4	Stimming,Ben Watt,Julia Biel	Bright Star - Sunset Mix	38	GBFYT1000003
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	2XSEpaSQQ2F27Rmv30ipu8	M.A.N.D.Y.,Booka Shade	Body Language	36	DEBE70500125
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	7v2iUsHqHR1VNLODNUkTOz	Monkey Safari	Safe	52	NLEW22000001
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5VPCL3HiwOLjoFK0wKiEnf	Wehbba	Eclipse	36	GBUR61700162
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	0XSBxyLZ8yXnbUHbQbkMPi	Gorge	Onisha	37	DEY472171503
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1lK8OlJuuoVsGHsWaKFAfk	Sascha Funke	Mango	44	DEAE60800703
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4CL7IheP2ryGEcMVOoAOUZ	Catz 'n Dogz,Gerd Janson	Modern Romance	47	DEVY92000187
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	0P7erlakFqw5VT5sPsMvyy	Tiger Stripes	Baby - Radio Edit	43	GBUR61700311
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	7nTuZppxWenYWm1ivnhcOk	Shlomi Aber	Tilim At Night	22	IL4092107701
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	7oh8tFRTgDOlzeiQDadNTn	Tim Engelhardt	Sawtooth Orchestra	34	DEY471881114
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1QrxggFof36TcpeREbDAXI	Namito	Stone Flower - Original	38	US83Z1911228
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	2oQQa2t9mRmoqBuf1LVzb3	Robag Wruhme	Calma Calma	38	DEU672000573
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5LTeqr4WhuXG6ctnIjVj3t	Eelke Kleijn,Ost,Nora En Pure	Lost Souls - Nora En Pure Remix	41	NLF711908562
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4gagfSo6yKtWXDicu2oIcr	Popof	Do You Want Me	41	FR6V80361380
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	3nwwzrNmmcTt5nSa5xx2S9	Riva Starr	Piknik - Radio Edit	44	GBUR61700288
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	3fAYbQhbrj8w34ycDoRChZ	AKA AKA,Junge Junge	Vallut Bass	20	DEN062003789
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	6tzJUHESntwmwNBJF4R5jD	Tim Green	Moss	47	UKSP42100049
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	7hDSzr92dTsFPCFIGiynck	Victor Ruiz	Interstellar	40	DEBH21500009
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5LaFLRPrb7yhc3x46Ktn6B	Roman Flügel	Wilkie	41	DEU671401799
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	553HOkDZQktOEBKvxTBPS1	Plastikman,Richie Hawtin	Spastik	37	CAM261800030
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4CNJyKJs1g5SRe6vkAvpLb	Joseph Capriati,James Senese	New Horizons - Edit	36	ITTQF2000010
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1Pxk8LvCWjFaGtkW1myKxT	Martin Buttrich	Enough Love To Hate It	30	DEHE41000009
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	2nNO3STc1GprRP3GaAxmJA	Gabriel Ananda	Participants	41	NLHR22001043
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	520ONM5eXTun0I0dA2Q7Rn	Tigerskin,Jack Jenson,Lazarusman	Golden Girls	31	DEGL61600316
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5LUQvjQlixLWlBSZHSVLkk	Cirez D	Glow	45	GB6CP1000024
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1ji646QD5gihAcgbMhfzk7	Dirty Doering	Casino Aquatique - Original Mix	48	DEY470940518
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	0ikhyMXGBKSx8Yb18h7prS	Tube & Berger	Imprint of Pleasure	57	ES84B1310005
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1iIfC5kyhIN0ny0X6NtjIY	Matthias Tanzmann,Black Circle	Masina	31	DEX042000044
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4Gk0mAKkqPm2CLVjrmOi2n	Technasia,Green Velvet	Suga	21	GBJAJ1400839
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5cWtZM21FH4YL0aWq3Syfv	Patrice Bäumel,Adana Twins	Roar - Adana Twins Remix	51	DEPX41800283
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4BF6tCW6PURgCNfCHOUBDt	Andhim,Elderbrook	How Many Times	48	GBMKA1486371
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	2rfJqaiKKH2VFzj61oscaa	Niconé,Sascha Braemer,Narra	Caje (Album Edit) - Orginal Version	54	DEKN60900319
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1gS3stWV8DuCj1fm2uQjow	Cari Lekebusch,Compuphonic,Kolombo	Shaded - Compuphonic & Kolombo Remix	25	CAT390700239
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4lGXye7yRWuhEb8jyaAYc2	Move D,Justin Carter	Leaves	39	GBWFX1700110
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4MBi2Nry64OPYJQXFL5Vqa	Sébastien Léger	Feel	46	UKSP42100090
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	7AiO8sAwdRa3Q4LdfVJ1TB	Pablo Bolivar,Garcia Smith	Tali	42	DEPI82014897
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	6IgIPWjUrRBTIm07t7H64S	Township Rebellion	Kristalle	44	USTB11600278
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	0qinVpl3HzzJUA9GqKjVab	Nicole Moudaber,Eats Everything	Big Dipper	35	USA2P2102608
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	3WNoGS74pjat9VMNFgCB2S	Henry Saiz	I Can Feel It Coming	30	GB94U1300104
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	1egsxAP2p3v3J3nO5TlUTX	Simina Grigoriu	Bucuresti	45	DEY472170973
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	2IhRmHI7pDzhpF9c8iCT6x	Green Velvet,Patrick Topping	Voicemail - Original Mix	47	USCEI1120731
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	5Ze2EGm4FVc6VhiO8lGEab	Bart Skils,Superchumbo	All Over My Body	36	GBUR62000245
tech house	spotify:playlist:7HxEKL4NF7ZKakfTZiekTr	4sIQFhWHMgE4oZzEhKj5Sk	Todd Terry,Gypsymen,David Penn	Babarabatiri - David Penn Remix	37	CA7C61800138
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0Q4ba5y1sGtGsCHwoFTmEk	Greg Downey,Bo Bruce	These Hands I Hold - Sean Tyas Radio Edit	24	NLF711504495
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	45KgOHtFwnaUBYMWiCyYwW	Sean Tyas	Momentum	34	NLD682101755
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6wsUTly1epAwfK6TNr5klB	John Askew	Niceto	24	NLD682101009
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1N5ypdabvsIJ4ke2l54DFZ	Billy Gillies,Chelsea Holland	Defender	35	NLD682103145
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5pJGhSJ1xfVJ22eDNWdjhb	Liam Wilson	At That Point In Time - Mixed	18	NLD682004899
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1iU1dUor3cikXfha5DUDjC	Jordan Suckley,onTune	Tranceformations Anthem 2020	25	NLD682001843
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7wTGQKmQoj7BnjNEvJOyTe	Metta & Glyde,iMi	You're In My Orbit	34	NLC732000328
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4GEFV8jIvETgRsozVkgeB3	UDM,Madwave	Ultraviolet - Madwave Remix	17	NLC731900563
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	67RMX5ma958XzkirRB4vHG	Tempo Giusto	The Oasis	36	NLF712011909
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	38mskKVMTSETiYf0iKnOwt	EverLight	Light the Way	9	NLD682102020
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4VecMSJ52AhEebbZlp3rNB	Jak Aggas	I See You	36	NLF711907071
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3eaWPyDTywdizDkweBbsMM	Joint Operations Centre,Kate Miles,John O'Callaghan	Behind the Silence - John O’Callaghan Remix	25	NLD682100718
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	04Xk2v2vvMetrbbWV6uVUZ	Maria Healy	Clouds	48	NLD682001622
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0nXY1ZN2FoqJh9oKRE91eo	Daniel Skyver	Mettle	17	NLD682001197
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	2K8ANAB582E6w5GseJjcTW	Last Soldier,Ramin Arab	Feel The Paradise (ASOT 1023)	22	NLF712106173
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1aToEi1wkx2Ojrfih4V1Zf	Renegade System	Predator	17	NLD681902651
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3Kr021d2jMBsQMLqlv0i9n	Maarten de Jong	Alone	23	NLF712100755
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	44oCa1Jy95LWbekNNYz5oc	Project 8	Liberty	14	GBWUL2064407
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0dduWn7DANdkraHdnJ1cGu	Scot Project	B (Baby) - Scot Project Remix	32	DEBL61320867
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7r0KNIabVNzQ9Y4gk2ew0l	Michael Kaelios	Out of Sight	8	NLD681801407
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0L738pPt3KpX2Ve6DqSsKG	André Visior,U.S-P	Hold Me	35	DEMA61903180
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	2nctMIy7TXm33Eotxx3hoy	Shugz	All Systems Go	15	NLD681701673
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	69mP6Prh3fxEsQRGfscX0o	Zach Zlov	Ergo - Mixed	6	NLD682101545
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4r7MfvXpKCM3PcbHFWIzdC	Dennis Sheperd,Sunlounger,Giuseppe Ottaviani	I Can Feel - Giuseppe Ottaviani Remix	32	NLE712100232
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6WV7xZt4VxCPMYPD7m7Aan	Nick Callaghan,Sneijder	Murky (Sneijder Tech’ed Up Edit) - Mixed	7	NLD682004163
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1LHgI8yhErrOQAcKaPkTXu	Ashley Smith	Stay Right There	14	NLD682000081
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1pvRRigqyk7BSMkkjtcNK0	David Rust,Renegade System	Don't Give Up	20	NLD681903029
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5vHL7FhaeVkJAIckfLKy9x	Iain M	Odysseus	8	NLD681902654
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	33TooFyGLPojjKfEWVjn7i	Andres Sanchez,RYDEX	Chance Encounter	13	NLQ881800021
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1tk6eORkaSfL7izZWmqihj	Vlind,Yelian	Patatas - Original Mix	14	GBKQU1530080
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	23Vq3EDrs8WdjyMlbLRJhp	Paul Webster,Angelic Amanda,Sean Tyas	Time - Sean Tyas Remix	10	NLF710903716
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3YDv06OjX1UF7FmIMcwpno	The Cracken	Drive Away	9	NLF711801237
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7sIf4O9LRGc6av3HPXxGt8	Casey Rasch	Something More (VONYC Sessions 771)	13	DEQ692100985
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6PjtWgvEwzuFykI191OxB7	Corin Bayley	Release the Night	9	NLD682102113
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	02WIIilVNPTtImav6UiNOh	Mark Leanings	Whatever Happens - Arctic Moon Remix	3	NLF711203652
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3LGHE5A3pi6x35lppqQvIb	Allan Morrow	Escape	9	NLD682102754
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3HSW6XBVrmBn7S3W3OKfeq	Gary Maguire,Stereo Wildlife	Always Different - Radio Edit	4	NLF711205882
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	34mxs4iPMNkq46g7C7bhyz	Yakooza,DJ Wag	Cocaine - DJ Wag Mix	19	AUXN20903975
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3U7KxCLHi3kurFR1TzunqL	Mr. Pit,Sean Norvis,Justine Berg,Erick Fill	Afraid To Feel - Erick Fill Remix	41	GBKQU1807488
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5LJcM6cgklyvIzzwqDHHOC	Ikerya Project	Neo Terra - Original Mix	6	NLC731600230
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6Ax24owujC0edmSl4lC9Eg	Impulse Wave	Fall To Dictators - Radio Mix	2	GBKQU2029689
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0vARSJpzNOXhB2V9R05RD8	Lucas Deyong,Jackob Roenald	Conspiracy - Mixed	5	NLD682004184
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0oeeAIp78cms5Ke8wxVzCz	R.E.L.O.A.D.	Drop Me	8	NLD682102876
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0JQ07oa6EF8PBFPbL0Njs8	Tom Exo	Rainbowland	14	NLQ882000006
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7k71aWwrwSMAcmM7jLja81	Pathfinders	Asado	18	NLF712003355
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6jaZOEktsLFWG1B0eRan3t	Microbots	Cosmic Evolution	12	DEH741306644
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6AIzQE4d5C9SChXH9e5I7q	Rinaly,EpicFail,Jennifer Rene	A Promise Forever	26	NLD682003802
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3wZ4JXU1A9Ds7tDESwC7SR	Passenger 75,Cat Martin	No More Road To Run - Radio Edit	13	NLC731410149
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	066nUk7jsfCfy67aX37Nyn	Carlos Martz,Alasis	Lights (UpOnly 438) [Premiere] - Mix Cut	2	QMFFM2101257
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4nJZ3jm1l8ZN9mS63UUz67	Astura	Orion’s Belt [ASOT 093] - Original Mix	0	NLF711311824
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1nvICSkZLrWOV04ahdZy5Z	Cameron Mo	In The Bones (Mixed)	7	NLD682101538
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6KZLNx5BASlh3SU3DMYjGg	Active Limbic System,Alexey Sonar	Karahana - Alexey Sonar Remix	1	NLF711403300
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1e6QGKmGBU0mD3LJ64CNF9	Second Sine,John Askew	Ipanema Girls - John Askew Remix	14	NLD681904321
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7DxXSrm9atrOUrhGxOcwNQ	Yisus Madrid	You Are Mine	1	GBKQU2159210
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6Mcy7TMqxbTjLScBaubI4L	Carlos De La Garza	Serendipity	0	DENP31500263
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	23CAoCnoYBu30tLcvC0nTl	Cosmic Heaven	Andromeda (ASOT 941)	4	NLF711913203
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4bwmTwy7RCcUjXddXprvIx	Greg Downey,Alex Di Stefano,Chris Schweizer	Among Us - Chris Schweizer Remix	22	NLD682103240
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5xbGAVpbkYRovdgAi5Z6zU	Sean Tyas,Lo-Fi Sugar,Darren Porter	The World - Darren Porter Remix	34	NLF711204284
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	2wRlXYYobpLlmC33n1844R	John Askew	Mezcal	25	NLE712000753
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	68EiR6kpKxO7EbzyvrnSpm	Billy Gillies	Orbit	27	UKRMQ2100655
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1nXMcQBE21FaLZ1Bv2GGkj	Liam Wilson,Liliia Kysil	Beside You	16	NLD682102106
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1A3362AZJHGd2b4Kb9o49A	Jordan Suckley,Sam Jones,A.r.d.i.	Hijacker - A.R.D.I. Remix	21	NLD681600446
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3RjPNGsu4Y0r2Awy3SowII	UDM	Collider	14	NLF712000899
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7gcSkNshdvpUKNLUlAySzz	Metta & Glyde,Maxine	All On The Same Road	23	NLC732100255
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	69uqQIcfYNHNZD9ENZ0rcc	Tempo Giusto	In Another Life	35	NLF712103212
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0mhIQgWcB5heMCJOnt5QBw	EverLight,Ed Lynam	Mamba	8	UKRMQ2100734
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5BEqnmBAKgiGU15JA6qbmn	Joint Operations Centre,Kate Miles,Cold Blue	Behind The Silence - Cold Blue Remix	24	NLD681802814
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5gBqsnOCMpMI0Oe8uTH7A6	Maria Healy	Mimosa	45	NLD682003093
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0oy2vAjx4dTPpg0Lh1gdbT	Jak Aggas	The New World	23	UKRMQ1900042
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1uy2GkcUqhpOxS81NZre0Y	Daniel Skyver	Time To Go (FYH268)	8	NLF712107366
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4RfbggS5weCEfLtCl1YMWD	Last Soldier,Meysam Ahmadi	The Gate - Original Mix	16	GBKQU2015318
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5Ku76R9ZKRD2lYbm1tJWy9	Renegade System	No Time to Front (FYH270)	13	NLF712107775
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6V8jRPDlIQqGDTqwMKEN4R	Maarten de Jong	Intense	34	NLF712001952
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6BoIsjiyX23IjX5H3athDt	Project 8	Means & Ways	12	GBKQU2055481
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1b0Svg59uPqPBRoBp1dGSX	Michael Kaelios	Requiem - Mixed	4	NLD682003440
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7voLjGEhjQgZmsqLcBhFXG	Scot Project,Eats Everything	U (I Got A Feeling) - Eats Everything Rebeef	21	NLF711803303
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	2E5xcGUu4xnOOqJDktvFzV	André Visior	Speed Up (Luvstruck 2002) - Radio Edit	31	DEA610200325
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4npysarQFSS20oOc9UPxD7	Shugz,David Rust	State of Emergency	13	NLD681900710
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0TR3xdazHp2xsdy9U9ILwO	Zach Zlov	Ergo - Extended Mix	5	NLD682102504
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6x6cbi1yKpaAAWxa5nrpQ7	Nick Callaghan	Fandango	0	PLB381601309
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0xUycvhVSTVJCzRS9Hs1Po	Dennis Sheperd,Mark Frisch	Come Alive - Album Mix	37	DETE41500012
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	7qsFM5q4t14FXfRW0qw8gh	Ashley Smith	Rewind (ASOT 982)	9	NLF712010708
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5m6JPdl5qINOostnEUkKMl	David Rust	The Beat	19	GBKQU2176415
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1nFGAVTpq5JboB4WX2ly8a	Iain M,Deirdre McLaughlin	Eternally	7	NLD681903379
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1l9E59H7hps5FbHUYGi6xO	Andres Sanchez,Michael Kaelios,The Spanish Armada	Leyenda	17	NLF711602634
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	0743fz98z8HXYLBLXQAzI1	Vlind,Zaa	Velvet	12	NLD681900152
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	17dMAOIxr4gUKKdddaCDYF	Paul Webster,Angelic Amanda,Sean Tyas	Time - Sean Tyas Dub Mix	5	NLF710903717
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4KApTVRU6JMA4LH6xENyhQ	The Cracken	City Of Angels	9	GBKQU1841615
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	1Hhzt1nmDoFhJPQKXdpPbj	Casey Rasch	Something More (VONYC Sessions 770)	7	DEQ692100064
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	3QZKWgrSs9HlIkyTEu073x	Corin Bayley	Find The Light	9	UKRMQ1900453
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	73GYXCLEXK2HVladJ3STAf	Mark Leanings,Space RockerZ,Tania Zygar,John O'Callaghan	Whatever Happened to Puzzle Piece - John O'Callaghan Mashup Edit	2	NLF711203656
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5IPfMsfslIqHhbOWmI8HZs	Allan Morrow	Escape - Extended Mix	4	NLD682102753
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	2lasOqYhEpaSBPs72QvCrN	Gary Maguire,Stereo Wildlife	Always Different [Mix Cut] - Original Mix	1	NLF711205899
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	63j8UsjKsUHwsNRGZwOdrX	Yakooza	Cocaine	15	AUCN31209503
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	5EJY9xTjnHNj8xl8Fy8WLu	Greg Downey	Retrograde	18	NLF711809365
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	47U6xtlNXVBm0zfVuHtyQ9	Sean Tyas,Darren Porter,Metta & Glyde	The Potion - Metta & Glyde Remix	33	UKRMQ2100022
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	01g2hQ8OuwAyaLitCmIx6v	John Askew,Greg Downey	Recalibrate - Greg Downey Remix	23	NLD682002408
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	4EfG7wa1Kwj1KkOpEYolgL	Billy Gillies	Starlab	27	UKRMQ2100296
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	6dPIT5OLm4DfoDqvC1d7ZH	Liam Wilson,Cathy Burton	Let Healing Begin - Radio Edit	13	NLC731600282
tech trance	spotify:playlist:2MYwy50KqxrZV0b1kLuI8O	62oMjG0IDfkWYNN2sc0s5P	Jordan Suckley,WAIO	Ritual - Waio Remix	18	NLD681701811
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	47L7EinVbbEBraJE0MMnW9	Robert Hood	Dancer	37	NLHD81100018
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	46ddej1ibGIgs58H0wakoK	Joey Beltram	Energy Flash	43	BEZ350800044
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	06fru2HSlNlVwTeL9kzat0	Planetary Assault Systems	Desert Races	29	BEN581700348
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	0ISxyAhfop0MoMeAUw72RN	Jeff Mills	The Bells	42	USAX10000249
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	6Au8dwqW17E3rykzOtXzqn	Kenny Larkin	Tedra	30	GBBPW9400027
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	2TUSbKRL9amtnbH5bwYnt0	Juan Atkins	Track Ten	35	GBAYE0302484
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	7DXfJX286N3ZBURaq8D9mc	Derrick May	Strings Of Life	44	BEZ350800105
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	2T6rMXWYc934IWMudx1H1X	Galaxy 2 Galaxy	Jupiter Jazz	36	USGUM0710511
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	4r0YHR3zvwXER5yrZuKDfP	Drexciya	Andreaen Sand Dunes	39	DEF279912903
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	3Jv1kO1e4IDsNye3BRycbi	Carl Craig,Francesco Tristano,Les Siècles,François-Xavier Roth,Henrik Schwarz	The Melody - Henrik Schwarz Remix	32	FRT091800012
techno	spotify:playlist:50kZecUV5pY2SuJv3Ie0vy	09bXbLLy0fJDb4ggSDFdDs	Underground Resistance	The Seawolf	23	USGUM0910245
