participant	age:1	gender:1	gender:other	citizenship:1	residence:1	education:1	mb1:1	mb2:1	mb3:1	mb4:1	mb4:other	mb5:1	af:1	af:2	af:3	af:4	af:5	af:6	af:7	af:8	af:9	af:10	af:11	af:12	af:13	af:14	af:15	af:16	af:17	af:18	af:19	af:20	gf:1	gf:2	gf:3	gf:4	gf:5	gf:6	gf:7	gf:8	gf:9	gf:10	gf:11	gf:12	gf:13	gf:14	gf:15	gf:16	gf:17	gf:18	gf:19	gf:20	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.8ec65c0c-c09e-409e-858d-3af36f3a0c7a.txt	3	2		Italy - Rome	Italy - Rome	5	4	3	3	2		4	1	1	1	1	1	1	3	1	1	1	1	3	1	1	3	1	1	1	3	3	1	2	2	1	1	1	2	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	1	5ec9830efa4c534a9fea8395	6269053ac9ca43d823c77778	626a9f1991b61bbf0262a234	2022-04-28-16-05	2022-04-28-16-07	2
s.0efc5165-b9af-474a-9245-3070d1bbdc55.txt	2	2		Spain	Spain	4	5	3	4	2		2	3	1	3	1	3	3	3	2	3	1	1	1	2	2	3	3	3	2	3	3	1	1	3	1	1	1	1	1	2	1	3	3	1	1	2	3	3	1	2	1	1	1	1	1	1	61141c855eb58d6a4e3d8d5b	6269053ac9ca43d823c77778	626a9f2617444e54902a1e6c	2022-04-28-16-06	2022-04-28-16-09	3
s.a879b663-6169-4d6e-8ba5-c31e4e538f2c.txt	2	1		Portugal	Fafe	3	5	4	4	2		2	3	1	3	2	3	3	3	3	3	1	1	3	1	2	1	3	3	1	3	3	1	1	3	1	1	1	3	1	1	1	1	3	1	3	3	3	3	1	1	1	1	1	1	2	2	5fdebabfb5d1fc684adaa1f9	6269053ac9ca43d823c77778	626a95b2a28e6b93e94fe470	2022-04-28-15-28	2022-04-28-15-30	2
s.fa064567-352a-4924-8a21-91bb717f275c.txt	3	1		Portugal	Portugal	2	5	3	4	4		4	3	1	3	1	3	3	3	1	3	1	1	3	1	3	1	3	1	3	3	3	3	1	3	2	1	1	3	1	3	2	3	3	1	3	3	3	3	1	1	1	1	1	2	2	2	5c53ef4f26a39500019719b4	6269053ac9ca43d823c77778	626a9f249fa5fc323bda97e4	2022-04-28-16-05	2022-04-28-16-07	2
s.9b96aa24-5dae-4f07-944e-29eb789ba6fd.txt	2	1		Portugal	Portugal	2	4	3	4	4		1	2	1	2	2	3	1	3	2	3	3	1	3	1	2	3	2	3	3	3	3	1	1	2	1	1	1	3	1	1	2	1	3	1	3	1	1	3	1	1	1	1	1	1	1	1	5c5baaec192d350001d5c8e4	6269053ac9ca43d823c77778	626a98cc4558728b4ef8bfbd	2022-04-28-15-38	2022-04-28-15-41	3
s.49eaab03-f4ec-44ae-a1ab-ff63d3a76c70.txt	2	1		Portugal	Portugal	2	5	5	5	2		4	3	1	2	1	2	2	1	2	2	1	1	3	1	1	1	3	3	2	3	2	1	1	2	1	1	1	2	1	1	1	1	3	1	3	2	1	3	1	1	1	1	1	1	1	1	600c3f7abeaa410d36681bb6	6269053ac9ca43d823c77778	626a9604f06b63e9d4d717dc	2022-04-28-15-26	2022-04-28-15-29	3
s.b4430195-c2db-415e-b3fd-c0f724a0a4c2.txt	2	1		Portugal	Portugal	2	4	2	3	2		2	3	1	3	1	3	3	3	3	3	3	2	2	1	1	1	3	3	2	3	3	1	1	2	1	1	1	2	1	3	1	1	3	1	3	2	1	3	1	1	1	1	2	2	2	2	6145dddfa6fcfd396e1f4f1a	6269053ac9ca43d823c77778	626a947d17735f105a42ad13	2022-04-28-15-20	2022-04-28-15-23	3
s.c122c200-01c7-4738-a917-b6a02a1e9b7a.txt	2	1		Portugal	Portugal	2	4	3	2	2		4	3	1	3	1	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	2	2	3	1	1	1	1	2	1	1	3	3	1	1	2	3	3	1	1	1	1	1	2	2	2	5f8b031f5f71b109548721bd	6269053ac9ca43d823c77778	626a97334618f2863258296d	2022-04-28-15-31	2022-04-28-15-34	3
s.1c76d3e0-3902-4eab-90ee-5b6c6362403a.txt	2	1		Portugal	Portugal	2	4	4	5	2		4	2	1	3	3	3	3	3	3	3	3	1	2	1	1	1	3	3	3	3	3	1	1	3	1	1	1	1	1	2	2	1	3	1	3	1	2	3	1	1	1	1	1	1	1	2	611fce73e0a46ebc8e4b90a5	6269053ac9ca43d823c77778	626a957f798b8271caa94760	2022-04-28-15-25	2022-04-28-15-32	7
s.ad28d138-b11f-4b87-9bd4-d1f6d310a7d7.txt	2	2		Portugal	Portugal	3	5	1	1	4		4	3	1	3	3	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	1	2	3	3	1	3	3	1	3	1	3	3	3	1	3	2	3	1	1	1	1	1	1	1	1	6164253146fc54f5418ac06d	6269053ac9ca43d823c77778	626a95733dee6cbdecb6de76	2022-04-28-15-24	2022-04-28-15-27	3
s.00b592df-064e-4fdd-ad50-a7f7069954e7.txt	3	1		Portugal	Portugal	4	4	3	4	4		4	1	1	2	1	3	3	3	2	1	1	1	2	1	1	3	2	1	1	3	3	1	2	3	1	1	1	3	1	1	1	2	3	1	1	1	2	2	1	1	1	1	1	1	1	2	5e0f5fdb2e47256773861b30	6269053ac9ca43d823c77778	626a98d3397dfcc1ffa38de4	2022-04-28-15-38	2022-04-28-15-41	3
s.761912b3-ef4f-49e9-a1ba-5f33475d2aef.txt	4	1		Portugal	Portugal	3	4	1	1	2		2	1	1	3	1	3	3	3	3	1	1	1	3	3	3	3	3	1	1	3	3	1	1	1	1	1	1	1	1	2	2	2	3	1	3	3	1	3	1	1	1	1	2	2	2	2	5d8346167ed176001888204d	6269053ac9ca43d823c77778	626a9748f28924e8738c5732	2022-04-28-15-33	2022-04-28-15-35	2
s.297f44e9-c4fe-4ba7-8575-860747a35596.txt	3	1		Portugal	Portugal	4	4	4	4	2		3	1	1	3	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	2	607deec754ec7eda7349a991	6269053ac9ca43d823c77778	626a95a9a0670862c48ed763	2022-04-28-15-25	2022-04-28-15-27	2
s.7df5047b-60a9-4b14-a8e5-4f6018bb3da5.txt	2	1		Portugal	Portugal	4	4	2	2	2		3	3	1	3	3	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	1	3	3	1	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	2	2	2	2	5e8f31ca66838a1ff52975b5	6269053ac9ca43d823c77778	626a97577810a64ae6f2f281	2022-04-28-15-44	2022-04-28-15-45	1
s.5d1c167c-2419-49ca-8f07-d7845590e133.txt	2	1		Portugal	Porto	2	3	4	4	2		3	3	1	3	2	3	1	3	3	3	1	3	1	1	3	1	2	1	2	3	3	2	2	2	2	1	1	2	1	1	3	2	3	1	2	3	3	2	1	1	1	1	1	2	2	2	60a7bbccd9d7527d7db5e395	6269053ac9ca43d823c77778	626a98b6214f4b61f6d96219	2022-04-28-15-38	2022-04-28-15-41	3
s.01750777-c6d5-4913-af07-738eb98d8ae8.txt	3	1		Portugal	Portugal	3	4	5	4	5		2	2	1	3	1	2	2	3	3	1	1	1	2	3	3	1	2	1	1	2	3	1	3	2	1	1	3	3	1	1	2	2	3	1	2	3	1	3	1	1	1	1	1	1	1	1	5f296bdd68d6c205b3ad89c4	6269053ac9ca43d823c77778	626a9f1ec9c3092b794c9027	2022-04-28-16-05	2022-04-28-16-07	2
s.17243505-32f9-4a1e-a983-335bc2aa463b.txt	2	2		Portugal	Portugal	2	4	3	2	2		3	3	1	3	1	3	1	3	3	3	3	2	3	1	3	1	3	2	1	3	3	1	1	3	1	1	1	2	1	1	1	2	3	1	2	2	1	3	1	1	1	1	1	1	1	1	60a44015d0ff9f3d81a1a1c8	6269053ac9ca43d823c77778	626a97e900a368ca8078e6b3	2022-04-28-15-42	2022-04-28-15-46	4
s.f001bef1-928e-43ca-928d-bc4bd7747fc6.txt	3	1		Italy	Italy	4	4	2	3	4		3	3	1	3	1	3	3	3	2	1	1	1	3	3	3	3	3	1	1	3	3	1	1	3	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	1	1	1	1	1	1	1	5eda126ec6a418029cb19e91	6269053ac9ca43d823c77778	626a9f287d359756234a4569	2022-04-28-16-10	2022-04-28-16-14	4
s.fc3dc1bb-23a0-4f4e-9862-99ee56ef7b56.txt	3	1		Portugal	Spain	5	4	4	4	4		3	2	1	3	1	2	2	1	1	2	2	1	3	1	1	3	2	1	1	3	2	1	3	3	1	2	1	3	1	1	1	1	3	1	1	3	3	3	1	1	1	1	1	1	1	1	5e92f375c570bc00080b2a79	6269053ac9ca43d823c77778	626a98d87e4281ba5493b64a	2022-04-28-15-38	2022-04-28-15-40	2
s.638b2d35-2ddb-41fd-a646-baaf88d6ce63.txt	2	1		Portugal	Portugal	2	3	4	4	2		4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	1	1	1	1	3	1	1	1	1	1	3	3	3	1	1	1	1	1	2	2	2	5e12048c7605fe8839180a14	6269053ac9ca43d823c77778	626a95d9eb8be64e5c24d5f5	2022-04-28-15-26	2022-04-28-15-28	2
s.d4c60201-4162-4ec5-acf1-22982fa627e6.txt	3	2		Italy	Italy	3	2	1	1	4		1	3	2	3	2	3	3	3	3	3	2	1	3	3	3	3	3	2	2	3	3	3	3	3	3	1	3	3	2	1	3	3	3	1	3	3	3	3	2	3	2	1	1	1	1	1	5fa308ca96f8c55affa1b4ca	6269053ac9ca43d823c77778	626a9f23e008b269b76ec6b5	2022-04-28-16-10	2022-04-28-16-12	2
s.49e7469e-1032-441c-9a51-37fe76cf678b.txt	2	2		Portugal	Portugal	4	4	1	1	2		2	3	1	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	1	1	3	1	1	3	3	3	3	3	3	3	1	3	3	1	3	1	3	3	1	2	2	2	2	60ff3a7e3057022617006e78	6269053ac9ca43d823c77778	626a95f5ce71184c9b0c07e1	2022-04-28-15-26	2022-04-28-15-28	2
s.596dab12-a81f-4644-af40-3a9726c7b3de.txt	3	1		Portugal	Portugal	2	4	3	2	4		1	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	1	3	3	1	2	3	1	1	3	3	1	3	3	3	3	1	3	3	3	3	1	1	1	2	2	2	2	2	55c15819fdf99b6aa2cb9713	6269053ac9ca43d823c77778	626a9594feafcb46b2837cb0	2022-04-28-15-24	2022-04-28-15-26	2
s.b875d8f6-a92d-4e35-ae86-66062ece12e7.txt	2	1		italy	italy	2	1	3	4	2		1	3	1	3	2	1	3	3	3	3	2	3	3	1	3	3	3	3	3	3	3	2	3	3	3	1	1	3	3	3	1	3	3	3	3	3	3	3	2	3	3	2	1	2	2	2	60e568d9f1dadc0430936bd9	6269053ac9ca43d823c77778	626a98c8b1376cb9b3793566	2022-04-28-15-38	2022-04-28-15-40	2
s.1067dbf5-6d99-40ee-9d99-d5a3661f471e.txt	2	2		Portugal	Portugal	3	5	5	5	2		4	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	1	1	1	1	1	608aa18a3c2dfd212a1a77a9	6269053ac9ca43d823c77778	626a989e66261b5dcc485751	2022-04-28-15-37	2022-04-28-15-39	2
s.b94246b2-8c89-463d-8f51-aefcc7ba981d.txt	2	2		Portugal	Portugal	4	4	5	5	2		2	3	1	3	1	1	3	3	1	3	3	1	3	1	3	3	3	3	3	3	3	1	1	3	1	1	3	1	1	1	1	1	3	1	3	3	1	3	1	1	1	1	1	1	1	1	600af071a434df068aa07cd4	6269053ac9ca43d823c77778	626a9468eb8be64e5c24d5e8	2022-04-28-15-20	2022-04-28-15-23	3
s.2150955c-40b6-4dcd-90b3-fb967f1f99cc.txt	2	1		Spain	Spain	3	4	3	2	4		3	1	1	2	1	3	2	3	3	3	3	3	3	1	3	2	3	2	3	3	3	1	1	3	2	1	1	3	1	2	2	3	3	1	3	3	1	3	1	1	1	1	1	1	2	2	5f340d1b1f6b9629f6cd3a77	6269053ac9ca43d823c77778	626a975b981a7f9f8833c33b	2022-04-28-15-32	2022-04-28-15-33	1
s.79e5e82f-f81e-4be1-906d-d95eda822be7.txt	2	2		Portugal	Portugal	2	5	3	2	2		3	3	2	3	1	3	3	3	3	3	3	3	3	1	3	1	3	1	3	3	3	1	1	3	1	1	1	1	1	3	3	3	3	1	3	3	3	3	1	1	3	1	1	1	1	2	6113a568434313758954bb53	6269053ac9ca43d823c77778	626a9406e289d83cda7e3489	2022-04-28-15-18	2022-04-28-15-21	3
s.d5883676-640a-4bd3-ba42-736e1482ea0f.txt	3	1				5	2	1	1	4		1	2	1	3	1	2	3	3	2	3	3	1	1	1	1	2	3	2	2	3	3	1	1	3	2	1	2	3	1	1	1	1	2	1	3	3	3	2	1	2	1	1	1	2	2	2	6111514e6f7b9dc2631e6d4b	6269053ac9ca43d823c77778	626a9743a490274123e8cc53	2022-04-28-15-32	2022-04-28-15-40	8
s.96f95680-50f7-413f-830f-ec38ee867718.txt	4	1		Italy 	Italy 	2	3	4	3	2		1	1	1	3	1	3	1	3	3	1	1	1	2	1	1	1	2	1	1	3	3	1	2	1	3	1	2	1	1	2	1	2	3	1	2	1	2	3	1	1	1	1	1	1	1	2	5ebc0d7e5689440009842db1	6269053ac9ca43d823c77778	626a98d19cd8f489c5af39be	2022-04-28-15-39	2022-04-28-15-43	4
s.5a17dfc9-5556-4596-a403-fb1e2bd0bdbd.txt	3	1		italy	italy	3	4	4	3	2		2	1	1	3	1	1	2	3	3	3	2	1	2	1	2	1	3	1	2	3	3	1	2	3	3	1	1	3	1	1	2	1	3	1	3	2	3	3	1	1	1	1	1	1	1	2	5a4a652366e7880001de63a1	6269053ac9ca43d823c77778	626a949a612eada60d577ee9	2022-04-28-15-20	2022-04-28-15-22	2
s.e836f9db-0799-4e8d-b51e-4b97407f2a73.txt	3	1		Portugal	Portugal	4	5	4	4	2		4	1	1	1	1	1	1	3	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5c58d8472edc490001c80bda	6269053ac9ca43d823c77778	626a95ce9f3ff4ccdd0748cf	2022-04-28-15-25	2022-04-28-15-27	2
s.f0298a49-4bc7-4675-95b5-6e238ddd87d6.txt	2	1		Portugal	Portugal	3	4	4	4	2		3	3	1	3	2	3	3	3	3	3	3	3	3	1	1	1	3	3	3	3	3	1	1	3	1	1	1	3	1	2	1	2	3	1	3	3	2	3	1	1	1	1	2	2	2	2	60d1f1dda4eca7964898af1e	6269053ac9ca43d823c77778	626a98b0d59938e12623a149	2022-04-28-15-38	2022-04-28-15-40	2
s.857c3863-886b-4d06-a282-0d7931205163.txt	3	1		spain	spain	2	5	4	2	2		3	2	1	2	1	1	2	3	2	3	1	1	1	1	1	1	1	1	1	3	3	1	1	3	1	1	1	2	1	3	1	1	3	1	3	1	1	2	1	1	1	1	1	1	1	1	5fe93b6dad8fba884beb4035	6269053ac9ca43d823c77778	626a9898d0eed41e0fb245e8	2022-04-28-15-38	2022-04-28-15-40	2
s.210615fc-2f72-40ce-b2ad-ff212d634568.txt	3	2		Spain	Spain	5	5	2	3	2		3	3	2	3	2	1	3	3	2	3	1	2	3	1	3	3	2	3	2	3	3	1	1	3	1	1	2	1	1	1	1	1	3	1	3	1	3	2	1	3	1	1	1	1	2	2	605c5e1a8f580f980677f3d9	6269053ac9ca43d823c77778	626a98edd465847898a3b732	2022-04-28-15-39	2022-04-28-15-43	4
s.dbd9b9f8-a7bf-432e-ad4f-9787ca4c88cd.txt	2	2		Italy	Italy	2	4	2	2	2		2	3	1	3	2	3	3	3	3	3	3	3	3	1	3	2	3	3	3	3	3	1	2	3	1	3	2	3	3	3	3	3	3	3	3	1	2	3	3	3	2	1	1	1	1	2	60ecadbc339c0f0e49a9c370	6269053ac9ca43d823c77778	626a9759dd5181900b1e3247	2022-04-28-15-35	2022-04-28-15-40	5
s.835305d2-1e4c-40cb-a747-eee906cfc4de.txt	2	2		Portugal	Portugal	2	3	2	2	2		1	3	1	3	3	3	3	3	3	3	3	3	3	1	2	2	3	2	3	3	3	2	2	3	2	2	2	3	2	2	2	2	3	1	3	2	3	3	1	1	1	1	1	1	1	2	61260e2741183100f61d0382	6269053ac9ca43d823c77778	626a9758acb4e708a275e8ce	2022-04-28-15-32	2022-04-28-15-39	7
s.05cd58b5-fae1-4998-8986-2468f87c51f7.txt	3	2		Italy	Italy	4	4	4	5	2		2	3	1	3	1	3	3	3	2	1	1	1	3	1	3	1	3	1	2	3	3	1	1	2	1	3	2	1	1	2	1	3	3	1	2	3	3	2	1	1	1	1	1	1	1	2	5ea1c3f3e9fb240a9b243e18	6269053ac9ca43d823c77778	626a98afee19825e71b8b16e	2022-04-28-15-38	2022-04-28-15-41	3
s.c8512545-4d59-46de-a702-3d3c74e4d146.txt	3	1		Italy	Italy	4	5	2	1	2		1	1	2	1	3	3	1	3	3	2	1	1	3	2	3	3	3	1	3	3	3	1	3	3	2	2	1	1	2	1	1	1	3	3	3	1	1	3	1	1	1	1	1	1	2	2	5e835aad44753908360d1f6c	6269053ac9ca43d823c77778	626a9f1ac7c31b2158575717	2022-04-28-16-10	2022-04-28-16-12	2
s.312da99b-7060-41ca-a7ce-c6717f29f542.txt	4	2		Portugal	Portugal	3	4	3	4	4		1	2	1	2	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	3	2	1	1	2	1	2	2	2	2	5c49e0b1d1150d0001e11987	6269053ac9ca43d823c77778	626a95b19c255c1236962c43	2022-04-28-15-25	2022-04-28-15-28	3
s.e23b17e9-e3d8-4b98-8745-2de711013a1a.txt	4	2		Portugal	Portugal	4	4	2	3	2		2	3	1	3	1	3	3	3	3	1	2	1	3	3	3	3	3	1	1	3	3	1	3	2	1	1	1	2	1	1	3	3	3	1	3	3	3	3	1	1	3	1	1	2	2	2	5df76aff2d2185502504d15c	6269053ac9ca43d823c77778	626a95f8f06b63e9d4d717db	2022-04-28-15-26	2022-04-28-15-28	2
s.92e47e0f-381d-49a0-b1b3-3a5effe43093.txt	2	1		portuguse	portugal	2	4	4	4	4		4	2	1	2	1	1	2	3	1	2	3	1	2	1	1	1	1	2	2	3	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	2	60a436518a1f1ec83c835b4b	6269053ac9ca43d823c77778	626a9582b6931ec0de93842d	2022-04-28-15-24	2022-04-28-15-27	3
s.937fa732-6b34-4068-9268-d4c9cada4167.txt	2	1		Italy	Italy	3	4	5	5	4		4	1	1	1	2	1	3	1	3	1	1	1	2	1	1	1	3	1	3	3	3	1	1	1	1	1	1	2	1	1	1	1	3	1	3	1	1	3	1	1	1	1	1	1	1	1	6130ee325904e883b9d19cd2	6269053ac9ca43d823c77778	626a9f21c9c3092b794c9029	2022-04-28-16-05	2022-04-28-16-07	2
s.7a7be12b-8045-44cb-b5ff-00d251ebd8b4.txt	2	2		Italy	Italy	3	4	1	1	2		2	2	1	3	2	3	3	3	3	3	2	3	3	2	3	3	3	3	3	3	3	1	2	3	1	1	2	2	2	1	1	3	3	1	3	2	3	3	1	1	1	1	2	2	2	2	609fc560e33ec2495dfbc15f	6269053ac9ca43d823c77778	626a95e53084e06f4c6892bd	2022-04-28-15-26	2022-04-28-15-28	2
s.a24c4699-a7e3-454e-84a3-e5de8edc31f3.txt	3	2		italy	italy	4	4	2	2	2		2	3	1	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	1	3	3	3	3	3	3	3	2	3	2	3	3	3	3	3	1	1	1	2	2	5efc9df19aca1b058028bd9d	6269053ac9ca43d823c77778	626a9436e4c6378241602051	2022-04-28-15-19	2022-04-28-15-22	3
s.27a7d9d9-40cf-4cec-966c-e64c76c4e6af.txt	3	1		Portugal	Portugal	3	4	2	2	4		4	3	1	3	1	2	3	3	3	3	1	1	2	1	3	1	3	1	1	3	3	1	1	3	1	1	1	3	1	3	1	3	3	1	3	3	3	3	1	1	2	1	1	1	1	1	5ec6517b09c94d020fd62709	6269053ac9ca43d823c77778	626a98a47ec9a0a6137f663d	2022-04-28-15-37	2022-04-28-15-41	4
s.687ab83d-939c-474b-a654-f7f333846242.txt	2	2		Spain	Spain	2	5	3	3	2		3	3	1	3	2	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	2	3	3	1	1	2	3	1	3	2	1	3	1	2	3	3	3	1	3	1	1	1	2	2	2	60fd2a640ce1fa66aa2da3f8	6269053ac9ca43d823c77778	626a9635507d56f2828c1757	2022-04-28-15-27	2022-04-28-15-30	3
s.dbe29712-af22-4303-a89c-e05c7eac590b.txt	3	2		portuguese	portugal	4	4	2	2	4		2	2	1	1	1	1	2	3	2	3	1	1	1	1	3	1	2	1	1	3	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	2	1	1	1	1	1	607d7c8297d36c7835032ce9	6269053ac9ca43d823c77778	626a9577b65f25241cbbe539	2022-04-28-15-25	2022-04-28-15-28	3
s.b29a06df-6a87-4a60-ab84-e3c21bb94329.txt	2	1		portugal	portugal	2	4	4	4	4		2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	2	5f823a9879e10536650a3d81	6269053ac9ca43d823c77778	626a942b17735f105a42ad0e	2022-04-28-15-19	2022-04-28-15-22	3
s.9ffab7a8-d928-4f6e-9c07-1472c15057e4.txt	2	3		Portugal	Portugal	2	5	3	3	2		4	3	1	3	1	3	3	3	3	3	3	3	1	1	3	1	3	3	3	3	3	1	1	3	1	1	1	1	1	1	1	1	3	1	3	2	1	3	1	1	1	1	1	1	1	2	5fb680f7e13f87000aa59a9a	6269053ac9ca43d823c77778	626a98cbce1ae1402deb6b95	2022-04-28-15-38	2022-04-28-15-41	3
s.86162f6c-f8a2-43e0-b52a-c4158e873914.txt	3	1		Italy	calabria	2	5	5	5	2		2	3	1	3	1	3	2	3	2	3	2	1	3	1	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1	1	2	2	2	2	1	5a64a97663394a0001556331	6269053ac9ca43d823c77778	626a9f24c1779924780ce936	2022-04-28-16-06	2022-04-28-16-09	3
s.8b803efd-aa05-46f5-bc35-cc697395badb.txt	3	1		Portugal	Portugal	3	4	3	2	4		2	3	1	3	1	3	1	3	2	3	1	1	2	1	2	1	3	3	1	3	3	1	1	2	1	1	1	1	1	2	1	2	3	1	3	1	2	3	1	1	1	1	1	2	2	2	5c32338043b64d000171fbdf	6269053ac9ca43d823c77778	626a951ae0e836a1784618ca	2022-04-28-15-23	2022-04-28-15-25	2
s.216cf685-8829-4c49-897b-c13c8274fc0c.txt	2	1		Spain	Spain	3	4	2	2	2		1	3	1	3	3	3	3	3	3	3	3	3	3	1	1	3	3	3	3	3	3	1	1	3	1	1	1	1	1	3	1	3	3	1	1	3	1	3	1	1	1	1	1	1	2	2	6163f49098ee20601873284b	6269053ac9ca43d823c77778	626a9f1fc4640c65a064a6b4	2022-04-28-16-06	2022-04-28-16-07	1
s.534e32f2-562e-47df-acf6-e14b7b2c2267.txt	2	1				3	3	4	2	4		2	3	2	3	2	3	3	3	3	3	1	2	3	1	1	3	3	2	3	3	3	1	2	3	1	1	1	2	1	1	2	1	3	1	3	3	3	3	1	1	2	1	1	1	2	2	6151e0c32a6065629fb80199	6269053ac9ca43d823c77778	626a95d9802b1e483759bd62	2022-04-28-15-25	2022-04-28-15-29	4
s.dc3291f4-bf0d-45a4-9657-3f1b1afe41d7.txt	2	2		Italy	Italy	2	4	4	4	4		2	3	1	3	2	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	2	3	3	1	1	1	3	1	3	1	3	3	1	1	3	3	3	1	1	2	1	1	1	1	2	5e6f867efb136c55068af035	6269053ac9ca43d823c77778	626a9631e7ee0afe6d9ec908	2022-04-28-15-29	2022-04-28-15-33	4
s.d68e4cc9-5866-49ba-9699-290251830ee6.txt	3	2		Italia	italia	3	3	1	1	2		1	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	2	3	3	1	1	3	1	1	1	3	1	3	2	3	3	1	3	1	3	3	1	1	1	1	2	2	2	2	60520441a91675d45bf79fda	6269053ac9ca43d823c77778	626a9747ff0f7c1c77c71e9c	2022-04-28-15-32	2022-04-28-15-35	3
s.e45d157f-ae08-4384-af28-1ec0c5a4499b.txt	2	1		Italy	Italy	2	4	4	2	1		2	3	1	3	3	3	3	3	3	3	3	3	3	1	2	1	3	3	3	3	3	1	1	3	1	1	1	3	1	2	1	1	3	1	3	3	3	3	1	1	1	1	1	1	1	1	60c9c6e1728092717b93abde	6269053ac9ca43d823c77778	626a974cd465847898a3b712	2022-04-28-15-33	2022-04-28-15-35	2
s.abe75612-6739-4689-904b-eac327e0b345.txt	2	1		Portugal	Portugal	2	5	3	3	4		1	3	1	3	2	3	3	3	1	3	1	1	2	1	2	3	3	2	3	3	2	1	2	1	1	2	1	2	2	2	3	3	3	2	2	2	2	3	1	2	1	1	2	2	2	2	60da25bd1f74b208fdf45c6b	6269053ac9ca43d823c77778	626a957d37a9aae927bc5687	2022-04-28-15-24	2022-04-28-15-26	2
s.42118fd1-c06d-4414-adf0-a6496c1d008e.txt	2	1		Portugal	Portugal	3	5	4	4	2		4	3	1	3	1	2	1	3	3	3	2	1	2	1	1	1	2	3	3	2	3	1	1	2	3	1	1	2	1	2	1	1	3	1	3	1	1	3	1	1	1	1	1	1	1	1	5ed6db349836471664509f5f	6269053ac9ca43d823c77778	626a940852f458c541618461	2022-04-28-15-18	2022-04-28-15-19	1
s.ed857bd4-f063-4ab1-98f2-c6bfbbed89ea.txt	4	1		Portugal	Braga	2	5	5	5	2		1	3	1	3	1	3	3	3	3	1	1	1	1	1	3	1	3	1	1	3	3	1	2	3	1	1	1	3	1	3	3	3	3	1	3	3	3	3	1	1	3	1	2	2	2	2	616c9b13318596cee463a499	6269053ac9ca43d823c77778	626a95ceb9ae488e657a29be	2022-04-28-15-30	2022-04-28-15-32	2
s.ee877268-f4d1-43d4-bc41-67eb45b8ea93.txt	3	1		Portugal	Portugal	3	5	5	5	2		3	2	1	3	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	3	1	1	1	1	3	2	1	1	2	1	1	1	1	1	607b39fc1f4798aadbefdea6	6269053ac9ca43d823c77778	626a958fa7e6587d50c72783	2022-04-28-15-26	2022-04-28-15-28	2
s.203f1574-1060-482d-9fc2-ab30fff234ea.txt	4	2		italia	italia	4	4	3	3	4		2	3	1	3	1	3	3	3	3	1	1	1	1	3	3	3	3	1	1	3	3	1	3	3	1	1	1	3	1	3	3	3	3	1	3	3	3	3	1	3	3	2	1	2	2	2	5f16d4bf2c8000017b20331a	6269053ac9ca43d823c77778	626a9def40bb1230329150b4	2022-04-28-16-04	2022-04-28-16-09	5
